,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2,5,7,7,7,5,6,6,6,6,8,8,7,6,6,5,5,4,4,6,5
0,5,6,6,6,5,6,6,6,6,5,4,5,5,4,4,5,4,4,5,7,6
0,7,5,5,5,5,4,5,5,5,6,6,6,6,5,6,5,4,3,3,2,3
0,13,5,4,4,5,5,3,3,3,3,3,3,4,3,4,4,4,4,6,6,6
0,18,4,4,4,3,3,3,3,3,3,3,3,5,4,4,4,4,2,4,3,3
0,20,4,4,4,4,4,3,4,4,5,6,6,5,4,2,2,2,4,4,5,5
0,27,3,4,4,4,6,6,5,7,7,6,6,7,4,4,4,4,3,3,4,3
0,31,3,3,4,3,3,3,3,3,3,2,2,2,2,2,3,5,4,5,6,5
0,34,4,4,4,3,4,3,3,3,4,3,4,3,3,2,2,2,2,2,2,2
0,36,3,3,4,4,4,6,5,4,3,4,2,2,2,2,2,3,4,5,5,5
0,41,4,5,5,6,6,6,5,6,6,5,5,6,6,5,5,5,4,5,6,6
0,43,7,7,7,7,7,5,6,6,5,6,7,5,6,7,6,6,7,6,6,6
0,46,4,5,6,7,6,8,9,8,8,8,7,5,6,6,7,6,6,7,6,6
0,53,3,3,3,3,3,3,4,4,4,5,5,5,5,5,4,3,3,3,2,2
0,54,5,4,3,3,3,3,2,3,2,2,2,2,3,4,4,3,5,4,3,3
0,57,6,5,5,4,3,3,3,3,3,3,3,4,4,5,4,4,3,4,3,4
0,61,3,3,3,3,4,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3
0,66,5,5,6,7,7,7,7,8,8,9,9,9,7,5,4,4,4,6,6,6
0,69,5,4,4,4,4,4,4,4,4,3,3,3,3,3,4,5,5,6,6,5
0,74,6,5,4,4,4,3,4,3,4,4,5,4,5,5,6,4,5,4,5,3
0,78,4,3,3,3,2,2,4,4,4,5,4,3,3,3,3,3,3,3,3,3
0,81,4,4,5,5,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,5
0,86,5,5,4,3,2,3,3,5,4,4,4,4,4,4,4,4,4,2,2,2
0,92,4,5,6,8,9,10,10,8,7,7,5,4,4,4,4,4,4,5,4,4
0,95,4,5,5,7,6,6,6,6,5,5,5,5,5,5,6,6,6,6,7,7
0,96,4,4,5,6,5,4,4,5,4,5,6,5,4,4,4,4,4,5,6,6
0,100,4,5,4,5,4,3,4,4,4,4,5,4,4,3,4,4,4,7,6,6
0,105,6,6,3,4,4,3,3,4,3,5,6,6,5,7,5,5,5,6,4,6
0,111,8,7,5,5,4,5,5,6,6,6,6,6,5,4,3,3,2,3,4,4
0,113,4,4,4,6,5,5,4,5,4,5,5,5,5,4,4,5,4,5,5,5
0,117,4,3,4,3,3,3,4,3,4,4,5,5,4,4,4,4,3,4,5,4
0,122,6,4,5,4,4,3,4,5,5,5,5,4,3,4,4,4,4,5,5,5
0,125,3,3,4,5,5,4,5,5,4,4,7,8,8,8,8,4,4,3,4,5
0,128,6,6,6,7,6,5,7,6,6,7,8,6,6,6,6,5,5,5,5,4
0,135,6,6,7,7,6,6,8,7,6,5,6,9,9,9,10,8,3,4,4,4
0,138,3,3,2,2,2,3,3,5,4,4,3,3,3,4,3,4,4,3,3,3
0,140,3,4,3,5,6,6,6,7,6,6,5,5,5,6,6,7,6,7,5,5
0,146,3,3,5,5,5,5,5,3,4,4,4,4,4,4,4,4,3,3,3,4
0,148,6,6,6,7,7,7,6,6,6,5,5,5,4,3,4,3,4,5,4,5
0,152,3,3,2,5,6,6,7,7,5,5,7,7,7,7,7,6,4,4,4,4
0,156,6,6,5,5,4,4,4,4,3,3,3,4,4,5,5,5,4,4,3,3
0,159,5,6,5,5,6,6,4,4,4,3,3,4,3,3,4,4,3,4,4,4
0,163,3,3,3,3,3,4,3,4,5,4,3,3,3,2,2,3,3,2,3,2
0,168,4,3,3,3,4,3,4,4,3,3,3,4,3,4,3,3,3,4,3,3
0,176,5,6,5,5,5,4,3,3,3,2,4,3,3,3,4,2,2,2,2,2
0,178,3,3,3,3,3,4,5,4,4,5,4,3,3,4,3,3,3,3,2,3
0,183,3,3,3,3,2,2,2,3,2,3,3,3,3,3,2,3,3,2,3,3
0,187,2,3,4,4,4,5,6,4,5,4,3,3,4,4,4,4,4,4,4,4
