,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3,7,7,6,5,6,6,4,5,5,5,5,5,6,7,6,7,8,7,5,8
0,6,6,6,7,7,8,7,8,8,7,9,8,6,6,7,5,5,5,5,5,5
0,10,5,5,5,6,7,7,7,8,7,8,8,7,6,6,6,5,6,5,6,5
0,11,8,8,4,5,3,3,3,3,3,4,4,4,5,5,4,4,3,2,2,2
0,14,5,5,6,4,4,4,5,4,4,4,4,3,3,4,3,3,3,3,3,4
0,15,6,6,5,5,5,7,6,5,7,5,4,4,4,3,3,3,3,4,4,4
0,16,3,3,5,5,4,5,4,2,3,4,4,7,8,8,8,9,7,6,5,5
0,23,2,2,2,2,3,3,3,4,5,6,8,8,6,6,6,3,3,3,2,2
0,24,6,7,6,4,5,5,5,6,8,8,8,9,8,6,6,5,4,5,5,4
0,29,6,4,3,4,4,3,4,4,5,5,5,5,6,5,5,6,5,5,4,5
0,30,3,3,2,3,3,5,6,6,5,5,4,3,4,4,4,3,3,2,3,3
0,33,2,3,2,3,3,3,4,5,4,3,4,3,2,2,4,4,4,4,4,2
0,35,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3
0,38,6,5,6,6,6,5,6,6,5,5,4,4,4,5,4,5,4,4,4,4
0,39,3,3,3,5,5,5,5,5,4,4,4,4,4,4,5,5,3,4,3,3
0,40,6,6,6,6,5,6,7,6,6,7,6,5,6,6,5,5,6,5,4,5
0,44,5,5,4,4,4,6,4,5,6,6,5,6,5,4,4,4,6,6,7,7
0,48,4,3,3,4,4,4,4,4,3,3,3,4,5,5,4,6,5,4,5,5
0,51,4,4,4,4,3,4,5,5,5,6,6,6,5,6,5,4,5,5,5,7
0,52,7,8,5,5,5,5,4,4,4,4,3,4,4,3,3,3,3,3,3,3
0,56,5,5,5,4,3,4,3,4,3,3,3,3,3,3,3,5,5,5,5,4
0,59,4,4,3,5,6,6,6,6,4,3,3,3,5,5,6,8,8,7,6,5
0,63,3,4,3,3,6,7,5,6,6,3,3,3,3,4,4,5,5,5,4,4
0,68,4,4,4,5,4,5,5,4,4,4,4,5,5,5,6,6,5,6,5,4
0,70,3,3,3,3,3,3,4,4,5,5,5,5,5,4,5,4,3,3,3,2
0,76,6,6,5,4,4,6,5,6,7,8,7,7,6,6,4,4,5,5,5,5
0,77,2,2,3,3,4,4,5,5,4,5,5,4,3,4,3,3,4,5,5,5
0,82,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,4,3,3,3,3
0,83,4,5,6,6,6,7,6,6,5,6,6,5,5,6,6,4,5,5,4,3
0,84,6,6,6,5,5,5,4,3,4,4,4,5,7,6,5,5,5,4,4,5
0,85,6,6,6,5,6,5,4,6,5,5,7,6,5,6,6,4,6,6,4,5
0,88,5,5,4,4,4,4,4,3,4,5,5,6,6,5,3,4,3,3,3,5
0,89,6,5,4,3,4,4,4,3,4,3,2,2,3,2,3,3,3,3,3,3
0,90,6,6,4,5,6,5,5,5,6,5,4,5,5,2,3,3,3,3,3,2
0,94,5,5,7,6,6,6,5,4,4,4,3,4,4,4,4,4,4,4,4,4
