,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.0,3.6041193913431715e-05,3.5534923798687804e-05,3.513645691551744e-05,3.480960285156175e-05,3.455286972478529e-05,3.4364809043525504e-05,3.4245072622163974e-05,3.419291075108982e-05,3.4208101028633276e-05,3.42886221901227e-05,3.443656029452087e-05,3.465260917173143e-05,3.4934918657993577e-05,3.528361260511549e-05
0,6.0,3.8239320277566076e-05,3.867894736931926e-05,3.9248601079850824e-05,3.9926028861428076e-05,4.071593791523615e-05,4.1619928901530445e-05,4.264397473159605e-05,4.379120672209115e-05,4.5068109547753e-05,4.6476949248489586e-05,4.80283823641274e-05,4.972757959174185e-05,5.1581795296584386e-05,5.3599318908950144e-05
0,8.0,1.8040543759746868e-05,1.7559127577160068e-05,1.7134871235127772e-05,1.674786585210254e-05,1.6396660959254817e-05,1.6080222325841207e-05,1.579676941542619e-05,1.554568925397509e-05,1.5325912711314943e-05,1.5136409001594457e-05,1.4976513568551784e-05,1.4845536760671874e-05,1.4743380440537603e-05,1.4669585048190852e-05
0,10.0,8.992797784216182e-06,8.473058026284168e-06,8.006048547098251e-06,7.570698971025459e-06,7.165354274627684e-06,6.787630238957695e-06,6.435575888922713e-06,6.107870483214103e-06,5.802297104606565e-06,5.51736007103742e-06,5.251905056044432e-06,5.004517225525113e-06,4.7737544018316136e-06,4.559475683142113e-06
0,15.0,0.00037921441196938076,0.00034654891625335836,0.0003160304226994771,0.00028760447890834647,0.0002611440606731253,0.0002365278034513257,0.00021364180223250938,0.0001923712019230538,0.00017262626598720416,0.00015432865523192085,0.00013737395788224416,0.00012168430952712214,0.0001072066751310457,9.388651347216759e-05
0,16.0,2.5333028722487936e-05,2.5494005599073214e-05,2.574583338925565e-05,2.6059290169402153e-05,2.643524473258584e-05,2.6875629533973202e-05,2.7377746208605343e-05,2.7947867153329566e-05,2.8586081440202852e-05,2.9294017414566355e-05,3.007354572123585e-05,3.0926897432544194e-05,3.185729352326141e-05,3.286340690637574e-05
0,22.0,1.4723181632182584e-05,1.4164824806242215e-05,1.3672248689918919e-05,1.3207982818836935e-05,1.2771135617913599e-05,1.2360380471384352e-05,1.1973240407782446e-05,1.1608441257876475e-05,1.1263133101993554e-05,1.0937376492806322e-05,1.0627494428474305e-05,1.0334894213071763e-05,1.0058157616679383e-05,9.813269749161195e-06
0,30.0,1.2662689829853652e-05,1.1831066445820055e-05,1.1074351013579793e-05,1.0376564088918823e-05,9.738266330606712e-06,9.14753886909426e-06,8.604427349245495e-06,8.103203791237097e-06,7.641186348853673e-06,7.214684961059281e-06,6.820363191037519e-06,6.456419933353664e-06,6.121049412374524e-06,5.809794684284575e-06
0,38.0,3.831977106273431e-05,3.701475657752809e-05,3.582653703050304e-05,3.473069158813802e-05,3.3721460746413906e-05,3.279708065561541e-05,3.195508668012074e-05,3.118596798734607e-05,3.0490528962702393e-05,2.9865449574628796e-05,2.9308987417194465e-05,2.8817948051144044e-05,2.8385589997081156e-05,2.8018733692680986e-05
0,40.0,2.443493783622894e-05,2.325501021848147e-05,2.2173570066746405e-05,2.1159274563091133e-05,2.0206491768303294e-05,1.931270382786388e-05,1.847387547691952e-05,1.7689149559346505e-05,1.695459903496558e-05,1.6268558216540982e-05,1.5629190927136313e-05,1.5033079916708227e-05,1.447546308896041e-05,1.3959839675355049e-05
0,48.0,3.4661204751408815e-06,3.607818395048445e-06,3.791965404346249e-06,3.988681770244161e-06,4.199478008758351e-06,4.4239514334860985e-06,4.663296683424541e-06,4.918294535759497e-06,5.1894642099904315e-06,5.479079747454604e-06,5.785652936586711e-06,6.112041430219759e-06,6.458556656807832e-06,6.825350861760397e-06
0,51.0,3.387833350910384e-05,3.1758514273536676e-05,2.9779061202949288e-05,2.792204460867125e-05,2.6181132779139235e-05,2.454702902545122e-05,2.301380031902552e-05,2.157673297475975e-05,2.0229988064470332e-05,1.896624552156933e-05,1.7780649737243584e-05,1.6665986587710444e-05,1.5623258831667487e-05,1.464814351759082e-05
0,52.0,1.2922509510312018e-05,1.2073018377229259e-05,1.1298291432990847e-05,1.0571872878555163e-05,9.89296762597466e-06,9.254158243689094e-06,8.656190450684784e-06,8.095739737499247e-06,7.569816417695997e-06,7.076365506391475e-06,6.613708985691736e-06,6.179273619706561e-06,5.772101458860469e-06,5.392672015454527e-06
0,60.0,8.823429680333489e-06,7.939387933487984e-06,7.123767191454472e-06,6.367414167183604e-06,5.663881539815013e-06,5.012699509510912e-06,4.410808270419953e-06,3.853722618173252e-06,3.3435476016080384e-06,2.8738619612065584e-06,2.445000734762261e-06,2.0566060154451207e-06,1.704332424076087e-06,1.3946447501180816e-06
0,63.0,1.5410649854560544e-05,1.5136310037534939e-05,1.4924609902036847e-05,1.4743366248018408e-05,1.4594166048632165e-05,1.4474318165926896e-05,1.438979297942041e-05,1.4321727043229154e-05,1.4288822116349636e-05,1.4284891328405114e-05,1.4309469186524969e-05,1.4361462992902038e-05,1.4442141909116124e-05,1.4549606401413757e-05
0,67.0,7.440626263312358e-06,6.717433333431327e-06,6.0559076226332476e-06,5.441005944964106e-06,4.872678223059628e-06,4.345836114096792e-06,3.857489856086367e-06,3.4079194243031054e-06,2.9934700909508033e-06,2.6123542507823455e-06,2.2625302863740327e-06,1.9428139810673434e-06,1.6516570920076182e-06,1.3894117273992266e-06
0,73.0,3.208981283990222e-05,3.1136784475642684e-05,3.0281006867466435e-05,2.949906963135885e-05,2.8788170765086258e-05,2.8143511888183762e-05,2.756287664540946e-05,2.704434548050539e-05,2.6583469251506775e-05,2.617961235526803e-05,2.583242985605168e-05,2.5538573234554786e-05,2.529271194732929e-05,2.5099268767681194e-05
0,75.0,1.558400328499247e-05,1.4984281948127713e-05,1.4459029074650356e-05,1.3971553213307807e-05,1.3516013385130682e-05,1.3095911313122647e-05,1.2709720451043688e-05,1.2356949351126078e-05,1.2035085813281457e-05,1.1744289485109496e-05,1.1481522182541484e-05,1.1244910409346218e-05,1.103412704382068e-05,1.0867124697371806e-05
0,76.0,6.87275627881326e-05,6.747957851066874e-05,6.64059296864819e-05,6.546464029047306e-05,6.464508454968045e-05,6.395107786227362e-05,6.337791978965393e-05,6.29240528217255e-05,6.25884277229142e-05,6.237134952129716e-05,6.227171325625853e-05,6.228792002001917e-05,6.242041113295338e-05,6.266854847336955e-05
0,77.0,0.00014500946628727011,0.00013198663008862592,0.00011984328774883199,0.00010856325132157915,9.80881064415584e-05,8.836682346784923e-05,7.934770243432094e-05,7.099830824231748e-05,6.326835719707763e-05,5.612223524128805e-05,4.9529291770634176e-05,4.345228027559705e-05,3.786657197005576e-05,3.2762198826081314e-05
