,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3,5,6,6,7,7,7,7,9,8,7,7,7,6,6,7,7,7,7,7,6
0,4,5,5,6,7,7,8,9,8,5,5,5,4,4,5,4,6,6,7,7,7
0,6,5,5,5,5,5,7,7,6,9,11,10,11,12,11,8,8,8,8,9,9
0,8,4,5,4,5,4,5,4,4,5,4,8,8,7,7,8,4,4,5,6,5
0,10,8,5,7,7,8,9,8,6,7,6,5,6,5,6,5,4,5,5,4,4
0,11,3,4,3,4,4,5,4,4,4,5,4,4,4,5,4,4,3,4,3,3
0,14,4,3,3,5,5,4,5,6,7,7,7,7,5,2,2,2,4,4,4,3
0,15,6,5,5,5,5,5,4,5,5,4,5,4,3,3,3,2,2,3,3,3
0,16,6,5,5,4,3,2,3,5,6,6,6,5,4,4,4,7,7,9,9,8
0,23,4,5,4,5,4,4,4,4,5,6,5,5,5,4,4,4,4,4,4,4
0,24,7,6,7,6,5,5,6,4,5,7,6,6,6,7,5,5,6,5,4,4
0,25,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,4
0,30,5,4,4,8,8,8,8,7,3,2,4,4,3,3,2,2,3,3,6,9
0,33,5,5,4,5,4,4,3,3,3,3,4,5,5,5,4,4,3,3,3,4
0,35,7,6,5,5,5,5,6,6,6,6,6,4,3,3,3,3,4,4,5,5
0,38,6,6,5,5,6,7,7,7,7,7,6,5,4,5,7,8,8,9,8,6
0,40,7,6,5,6,5,5,5,5,5,5,4,5,4,4,4,4,4,5,4,4
0,44,6,6,7,6,5,5,5,5,4,4,5,5,5,5,6,5,5,5,6,5
0,47,5,4,4,5,3,4,4,4,3,4,3,2,2,3,3,3,4,4,4,3
0,51,4,4,5,5,6,5,7,6,5,6,6,5,5,5,4,3,6,6,6,6
0,56,4,4,3,5,5,6,6,6,5,4,3,3,3,2,3,2,3,3,5,5
0,59,4,4,3,4,4,4,5,5,5,5,6,5,5,5,5,4,6,6,6,6
0,63,6,6,5,5,5,4,3,7,6,7,7,7,3,3,2,2,2,3,4,4
0,64,6,7,7,7,7,8,9,8,9,8,9,10,10,9,10,11,9,12,11,11
0,68,4,5,5,6,6,6,6,4,5,6,9,9,9,7,8,5,4,5,6,5
0,70,4,3,3,2,2,3,2,3,7,11,11,13,15,12,7,7,7,4,3,5
0,76,4,4,5,5,6,5,5,6,7,6,6,7,5,5,5,5,5,5,5,4
0,77,6,6,5,5,6,5,4,5,4,4,3,3,4,4,4,5,5,5,5,4
0,82,6,4,3,3,4,3,4,4,5,6,6,5,8,9,6,8,7,5,5,5
0,83,3,4,4,4,4,7,6,7,10,11,8,9,9,6,4,6,5,4,4,5
0,84,4,5,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4
0,89,5,6,5,5,5,5,5,5,5,6,6,7,6,5,4,4,3,2,3,3
0,90,4,3,3,3,3,2,3,4,4,4,5,4,2,3,3,3,3,3,4,4
0,94,6,7,5,5,5,6,6,6,6,5,5,4,4,4,6,7,7,7,7,5
0,97,3,3,3,4,5,5,5,6,5,4,5,6,4,5,5,4,3,4,3,3
0,99,3,2,2,4,4,5,5,6,7,9,9,9,10,7,4,4,4,3,4,4
0,101,6,7,6,7,9,8,7,8,8,6,6,6,7,6,7,8,6,5,6,5
0,109,2,3,2,3,2,4,4,4,4,7,6,7,8,9,7,6,6,4,4,4
0,110,4,5,4,3,4,4,3,4,5,4,6,6,5,5,5,4,5,5,4,4
0,114,4,4,5,6,6,5,6,5,8,8,10,12,12,8,7,6,5,6,7,7
0,116,2,2,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,5,5,5
0,119,5,5,5,4,4,3,3,4,5,5,5,5,5,5,6,5,6,7,5,5
0,121,8,9,9,9,10,6,4,5,4,4,5,6,4,5,5,4,4,4,4,4
0,126,5,4,4,6,5,5,6,7,5,6,6,5,4,4,3,3,3,5,6,5
0,129,4,4,4,3,3,4,4,4,5,5,5,5,4,4,4,3,4,4,4,5
0,131,7,5,6,5,4,3,5,5,4,4,6,5,4,5,5,3,4,4,4,4
0,132,5,5,5,5,6,4,4,4,6,6,6,7,6,4,4,4,3,3,4,4
0,133,4,6,5,5,6,6,4,5,5,4,4,4,4,6,5,6,6,5,4,4
0,136,5,5,4,4,4,4,5,7,6,7,6,5,4,4,3,4,5,4,5,5
0,141,5,8,8,8,9,7,3,4,4,4,4,4,3,3,4,5,6,6,7,5
0,142,5,4,4,4,5,5,5,6,5,4,5,4,4,4,3,3,4,3,5,5
0,143,4,3,4,4,5,4,4,4,4,4,5,5,4,4,5,4,4,4,5,3
0,145,5,7,7,6,8,8,6,6,6,6,5,6,5,6,4,5,4,4,4,5
0,147,5,5,4,6,6,5,5,5,3,4,4,5,5,5,4,4,4,3,3,3
0,150,7,7,7,6,6,6,5,5,7,5,6,6,7,6,7,7,7,6,7,6
0,151,4,4,6,6,6,6,6,3,4,5,6,6,14,14,19,18,19,10,10,7
0,153,5,4,4,5,4,3,4,4,4,4,4,3,4,4,3,3,3,2,2,3
0,157,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4
0,160,4,3,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,4,4,4
0,162,3,2,3,3,2,2,4,3,4,4,5,4,4,4,5,4,3,3,4,3
0,165,4,3,3,4,4,5,5,5,4,4,4,4,4,3,4,3,3,3,3,3
0,167,3,4,4,4,4,4,3,3,6,6,6,5,4,2,2,2,2,3,5,5
0,170,9,7,5,4,4,2,3,3,4,4,5,6,5,5,6,5,4,5,4,3
0,172,3,3,3,3,3,2,2,4,5,5,6,6,5,4,4,3,3,3,3,4
0,174,3,3,2,3,2,3,3,2,2,2,4,3,3,4,4,3,3,3,3,3
0,180,5,4,4,3,3,3,3,3,3,5,4,4,8,7,5,6,6,3,4,4
0,181,3,2,3,2,2,2,2,2,3,3,3,3,3,2,3,4,3,4,4,3
0,184,4,3,6,6,5,5,7,5,5,5,5,6,6,5,5,6,3,4,5,5
