,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.0,7.616170459894456e-05,7.459700039987764e-05,7.399879033007689e-05,7.352662018446173e-05,7.318353918874296e-05,7.295594519733694e-05,7.303321798661634e-05,7.284704732257273e-05,7.304077317863499e-05,7.33411548613452e-05,7.378046000881626e-05,7.436530856514114e-05,7.509845750566327e-05,7.062808256028577e-05
0,4.0,3.501165054957628e-05,3.440244542605529e-05,3.448601956412448e-05,3.463587964845516e-05,3.48615437796831e-05,3.516782746341214e-05,3.554024649016476e-05,3.599156598099369e-05,3.6518573809338496e-05,3.711453819083138e-05,3.779450361230982e-05,3.8553761565891616e-05,3.939911075750716e-05,3.74341811394958e-05
0,6.0,2.107687172462714e-05,2.056361129221631e-05,2.057167519638167e-05,2.063473767936418e-05,2.080753475413789e-05,2.0904123951083462e-05,2.1125838142978027e-05,2.1389878160130535e-05,2.1712089465809264e-05,2.2085971911551432e-05,2.2534101214334766e-05,2.3001735043610876e-05,2.354630751698019e-05,2.2431459468003896e-05
0,8.0,2.7524233841658232e-05,2.5724142343314158e-05,2.4365217380553748e-05,2.3080707209329377e-05,2.1880422545000248e-05,2.0766109470647652e-05,1.970019461434243e-05,1.871083367837089e-05,1.7784036977267085e-05,1.6915128669148097e-05,1.610106874645866e-05,1.53382965167663e-05,1.4624168029658534e-05,1.2959822109311665e-05
0,10.0,2.8411326075227884e-05,2.6042358656593596e-05,2.4320374092192053e-05,2.2702268254271464e-05,2.1189660216252318e-05,1.975790366707011e-05,1.8419816993005706e-05,1.7163308077819255e-05,1.5983663941890534e-05,1.4875542403460465e-05,1.3834687537259813e-05,1.2858129882927928e-05,1.194144718190327e-05,1.0295876680649891e-05
0,15.0,0.00012719142187640005,0.00012108037230540317,0.00011616588206892105,0.00011155530034813045,0.0001072360364889295,0.00010319672614183547,9.942214367225635e-05,9.589477653870019e-05,9.260185321986546e-05,8.953931283930803e-05,8.669101707603469e-05,8.429370273753623e-05,8.160305642080299e-05,7.402936731538767e-05
0,16.0,5.0640409348009065e-05,4.8119780025152045e-05,4.627763587283848e-05,4.455584008418708e-05,4.2968420115296466e-05,4.148672106333766e-05,4.0117729990426514e-05,3.884594747556407e-05,3.766931029955741e-05,3.659034246619028e-05,3.559617722095707e-05,3.468721895102483e-05,3.385653828485141e-05,3.0742385440845376e-05
0,22.0,0.00010433695182421237,9.96881868743598e-05,9.585694753547536e-05,9.228363498501818e-05,8.908080668407735e-05,8.592815831790106e-05,8.308328136309419e-05,8.046217460747831e-05,7.80496660105634e-05,7.584622368301958e-05,7.382166364424944e-05,7.199072009799324e-05,7.03299789678191e-05,6.391990836550488e-05
0,23.0,3.474301666922739e-05,3.304189166067094e-05,3.2033706944942076e-05,3.110390078727341e-05,3.0253111341236754e-05,2.946767143368302e-05,2.8751570581420033e-05,2.8102725188589703e-05,2.7517501163009158e-05,2.6982175800100396e-05,2.6510502263624035e-05,2.6095645495159487e-05,2.5747908752914264e-05,2.3616415551837158e-05
0,29.0,0.00011652563207170666,0.00011266161539364523,0.00010989088347299281,0.00010729719163129273,0.00010487900706350386,0.0001026268412956175,0.00010054229734261724,9.861821260413452e-05,9.685478820525052e-05,9.524866143384131e-05,9.379917560584288e-05,9.249280178877041e-05,9.135336929384307e-05,8.387263137735464e-05
0,30.0,4.715401341368648e-05,4.424644687132791e-05,4.1994944673826175e-05,3.988442356782398e-05,3.790391197178313e-05,3.604943053476106e-05,3.430770353129751e-05,3.2677620156519995e-05,3.1189984304125446e-05,2.9715736298944706e-05,2.844548322010239e-05,2.711805465638277e-05,2.594134310981401e-05,2.307443050471736e-05
0,38.0,1.207680894401549e-05,1.101366825352131e-05,1.0522524769318903e-05,1.0058445369665798e-05,9.6949402696577e-06,9.214893334756573e-06,8.832784884285354e-06,8.4836486070758e-06,8.13440577962461e-06,7.816489099222419e-06,7.526373662580921e-06,7.232044902927822e-06,6.965396284920906e-06,6.248141700844121e-06
0,40.0,5.065920483477207e-05,5.0997609158619204e-05,5.192872601806708e-05,5.302110377453346e-05,5.425287752167736e-05,5.5622134524852755e-05,5.713878866793334e-05,5.879742584765305e-05,6.0605679817071024e-05,6.25771623675953e-05,6.471725811920845e-05,6.702934101798528e-05,6.952834380579559e-05,6.703545945824381e-05
0,47.0,5.0236558680212415e-05,4.934347331971279e-05,4.933045460094572e-05,4.941505646962962e-05,4.9761508626025236e-05,4.985300620018137e-05,5.0209400818551736e-05,5.0661639410721644e-05,5.120810294346887e-05,5.184635467791591e-05,5.258429188021789e-05,5.341664141667449e-05,5.436776584076346e-05,5.1450288847943025e-05
