,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3,5,5,5,6,7,8,7,7,8,7,6,6,7,7,7,8,9,7,6,7
0,6,5,5,6,8,9,8,8,8,7,7,7,6,6,5,7,8,8,7,8,7
0,8,5,5,4,5,4,5,4,5,5,5,6,5,5,5,5,5,6,6,6,5
0,10,5,5,4,4,5,5,7,8,9,7,7,7,7,8,9,9,8,6,7,7
0,15,6,5,6,7,6,6,7,6,6,7,7,7,6,5,4,5,5,5,5,5
0,16,3,3,6,7,7,7,8,5,4,4,3,4,5,5,5,5,4,2,3,3
0,17,5,5,6,6,5,6,6,6,6,6,5,4,4,4,4,4,5,5,4,4
0,24,5,6,6,6,6,6,6,6,5,5,4,3,3,4,3,3,3,3,3,3
0,25,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
0,30,8,7,6,6,8,11,11,9,9,6,4,3,4,3,3,5,6,6,6,6
0,38,6,8,7,7,7,7,7,7,6,6,7,5,6,6,5,4,5,4,5,6
0,40,5,5,4,5,4,4,5,6,6,6,5,4,4,4,4,4,5,5,6,6
0,44,5,4,3,4,4,3,4,5,6,7,9,8,8,7,8,7,7,6,6,5
0,48,3,3,3,4,4,3,3,3,2,2,2,3,2,3,2,3,2,2,3,3
0,51,5,6,6,7,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6
0,52,6,5,5,5,4,2,3,4,4,5,5,5,5,5,4,5,6,6,5,6
0,55,3,3,3,3,4,5,5,6,6,6,5,5,5,4,4,3,3,2,4,4
0,56,4,5,4,4,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4
0,59,4,4,4,4,5,5,5,6,6,5,6,6,6,6,7,7,7,8,9,8
0,60,3,2,3,4,3,5,5,5,4,5,4,3,3,5,5,5,5,6,4,3
0,63,3,3,2,4,4,4,4,5,4,4,3,4,3,4,4,4,4,4,3,4
0,67,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,68,6,7,8,7,5,6,6,5,5,6,6,5,5,5,6,5,7,6,7,6
0,76,3,3,3,4,3,3,2,4,3,4,4,5,3,4,4,4,3,3,4,4
0,77,5,5,4,3,4,3,3,4,5,4,5,6,4,3,4,3,3,3,4,3
0,83,4,3,3,4,5,4,4,4,4,4,5,5,4,4,5,4,4,4,5,4
0,84,5,5,5,5,5,5,4,4,4,4,4,3,4,3,4,3,4,3,4,4
0,88,5,4,5,5,5,4,4,3,4,3,4,4,5,5,5,5,4,3,3,2
0,89,5,5,5,5,5,4,4,4,3,3,4,4,4,5,5,4,4,4,4,3
0,90,4,4,3,3,4,4,4,4,4,3,4,5,4,4,7,6,5,5,5,3
0,99,3,3,3,3,2,3,2,3,3,4,3,4,3,3,2,4,4,4,4,5
0,101,4,4,4,4,4,3,4,5,4,4,5,4,5,5,5,4,5,5,5,5
0,106,3,2,3,3,4,3,3,2,2,2,2,3,3,4,4,4,3,4,3,4
0,107,4,3,4,4,5,4,4,3,3,2,3,3,3,4,4,4,4,3,3,3
0,109,2,3,3,4,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,3
0,114,3,2,2,4,3,4,4,4,4,4,3,4,5,3,3,4,4,3,4,3
0,116,3,4,4,5,4,5,4,4,3,4,3,4,4,4,3,3,3,2,2,2
0,121,5,3,3,4,5,5,4,4,4,3,3,4,6,8,7,7,7,5,3,3
0,126,3,5,5,6,5,6,4,4,4,4,3,4,5,5,6,6,5,4,4,4
0,127,3,2,2,2,3,2,3,3,4,4,5,4,3,3,3,3,4,5,5,5
0,129,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,2,2,2,3
0,132,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,3,3,4,4
0,133,6,5,6,6,6,5,5,4,4,4,5,4,5,4,4,5,5,5,6,6
0,139,1,2,1,2,3,3,2,3,3,2,2,3,3,3,4,3,3,3,3,2
0,142,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4
0,145,5,6,5,5,4,6,4,5,5,6,5,5,5,5,4,5,5,5,4,5
0,147,3,3,4,4,4,4,6,4,4,4,5,4,5,7,6,6,6,5,4,5
0,153,4,4,3,4,3,4,4,4,7,7,6,7,7,4,4,5,4,3,3,3
0,157,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4
0,160,4,4,3,3,4,5,5,4,4,5,4,3,4,4,4,4,4,4,4,4
0,162,3,3,3,4,3,4,3,3,2,3,3,3,4,5,4,4,4,4,3,2
0,165,3,2,3,2,3,4,4,4,4,3,4,4,4,5,7,6,6,6,5,3
0,170,6,7,8,4,4,5,4,3,2,2,3,3,3,3,5,4,3,5,5,4
0,172,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4
0,174,3,4,3,3,4,5,4,5,4,3,2,4,3,3,4,4,2,4,4,3
0,181,5,5,4,4,5,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4
0,184,3,4,4,5,7,6,4,5,3,2,2,3,3,3,3,4,4,3,4,4
0,185,5,5,4,3,3,3,3,4,5,5,4,4,4,3,4,4,4,3,5,4
