,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2,4,4,4,4,4,4,4,5,5,5,3,5,5,5,5,6,5,4,3,5
0,5,8,7,6,5,5,5,5,6,6,6,6,6,5,6,5,4,4,4,4,4
0,7,5,4,4,5,6,5,6,6,7,6,5,5,5,4,4,5,5,4,4,5
0,13,3,3,3,3,2,2,2,2,3,3,4,4,5,4,4,4,6,5,5,6
0,18,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3
0,20,7,6,7,7,5,4,4,3,4,3,5,5,4,4,4,3,4,4,4,4
0,27,4,4,3,4,3,3,4,3,4,5,5,4,5,4,3,3,3,3,3,3
0,31,2,2,3,2,3,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4
0,34,4,4,4,3,4,4,3,3,3,2,2,3,3,3,4,4,4,3,4,4
0,36,4,4,4,3,3,3,4,4,4,5,5,5,5,5,4,4,3,3,3,3
0,41,7,8,7,7,6,6,5,4,4,4,5,5,6,6,6,6,6,6,6,5
0,43,6,6,7,7,6,6,6,5,5,4,5,5,5,5,6,6,6,6,6,6
0,46,7,7,6,6,5,4,4,3,4,4,4,4,5,5,5,5,6,6,6,5
0,53,4,4,4,5,5,4,4,5,4,4,4,3,3,3,4,4,4,4,4,3
0,54,3,3,2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3
0,57,3,3,3,4,4,4,4,4,5,4,4,5,5,4,4,4,3,3,2,3
0,61,3,2,3,3,2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,2
0,66,5,5,4,5,5,5,5,5,5,6,6,7,7,5,4,5,3,3,4,5
0,69,3,3,4,6,5,6,6,6,3,4,4,4,4,6,6,6,6,6,6,5
0,74,4,3,4,6,5,6,8,6,5,5,6,6,6,8,10,8,7,7,5,4
0,78,4,2,3,4,2,3,4,3,3,5,4,4,5,5,4,5,5,4,5,4
0,81,4,3,4,4,4,5,4,4,3,4,3,4,4,4,3,3,3,3,3,4
0,86,4,4,4,4,4,5,5,6,7,5,4,4,3,2,2,2,2,3,3,4
0,92,3,2,2,3,3,5,5,5,5,5,3,3,4,3,4,5,5,4,6,6
0,95,6,6,6,6,6,5,6,5,4,4,4,4,4,5,5,5,6,6,6,5
0,96,7,6,7,6,6,6,7,7,5,5,5,4,4,5,5,5,5,5,4,5
0,100,4,3,3,3,3,2,3,3,4,3,3,3,3,3,3,4,3,3,3,3
0,105,4,5,3,3,3,2,2,3,3,3,5,6,5,7,7,5,5,5,4,3
0,111,5,5,5,5,5,3,3,4,3,4,4,4,4,4,2,2,2,2,3,3
0,113,6,5,6,7,5,5,4,3,3,4,5,4,4,3,3,3,5,7,8,8
0,117,4,4,3,3,3,3,3,3,3,3,2,3,3,4,3,5,4,4,3,4
0,122,4,5,6,5,6,7,6,5,6,5,4,3,5,5,5,7,7,5,5,5
0,125,5,5,6,6,7,7,7,5,5,4,5,4,6,5,5,5,5,6,6,6
0,128,6,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5
0,135,9,9,8,6,4,5,4,4,6,5,5,5,6,4,5,5,5,4,5,5
0,138,4,4,5,3,2,2,4,3,3,5,5,4,4,4,3,2,2,2,3,2
0,140,5,4,4,4,5,4,5,5,5,4,5,4,4,4,5,7,7,7,8,6
0,146,4,3,4,5,4,3,4,4,4,3,4,5,4,4,4,4,4,4,5,5
0,148,5,5,4,4,3,2,2,2,2,3,2,3,4,4,3,3,3,2,4,4
0,152,8,10,6,6,5,4,3,4,4,3,3,3,3,5,7,8,7,8,6,5
0,156,4,4,4,5,5,5,6,5,5,4,4,3,3,4,4,3,3,4,3,4
0,159,5,6,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,2,3
0,163,3,3,3,3,3,3,4,3,3,5,7,6,7,8,6,5,5,3,3,2
0,168,4,3,3,3,4,4,4,4,4,4,3,4,4,3,3,4,3,2,2,3
0,176,8,7,7,7,5,4,4,4,4,3,3,2,3,4,4,4,4,3,3,3
0,178,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,2,2,2,3
0,183,3,2,3,3,2,2,3,2,2,2,3,3,3,4,4,4,2,3,3,3
0,187,3,3,4,3,3,3,3,3,4,4,3,4,4,3,4,5,4,5,5,4
