,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2.0,3.595842322286956e-05,3.451583930657865e-05,3.3544902876510375e-05,3.267161336595625e-05,3.189133546759879e-05,3.1195364024352425e-05,3.058362247182089e-05,3.0045301930938945e-05,2.9591278870255506e-05,2.920702993967076e-05,2.8885530984578465e-05,2.8636129729686515e-05,2.8445546981568982e-05,2.6318623044959857e-05
0,5.0,2.4653925158588145e-05,2.3015553092001343e-05,2.1945547637011803e-05,2.0943101280767375e-05,2.0005948054078563e-05,1.9129158211035587e-05,1.8304606686974143e-05,1.7536942334683005e-05,1.681692550949752e-05,1.6143981053773583e-05,1.5515904944951273e-05,1.4930427014920508e-05,1.4384247288976609e-05,1.2885050883180857e-05
0,13.0,0.0027079914315926443,0.0023680740098963073,0.002053569543555557,0.0017650168104771965,0.001501348568933217,0.001261604032940566,0.0010447471062559994,0.0008501195266954081,0.0006769519578190605,0.000524563714466373,0.0003924722930853941,0.0002801113473655223,0.00018707357386169696,0.00010498321768857677
0,18.0,6.621389892681559e-05,6.64863992097935e-05,6.73103323373159e-05,6.829905305581643e-05,6.944838176582741e-05,7.077748623467603e-05,7.22778512684732e-05,7.396530901104372e-05,7.585033906577345e-05,7.792398766868523e-05,8.039503694183442e-05,8.270901146978187e-05,8.542675328062305e-05,8.229115076115328e-05
0,20.0,5.518669186298356e-07,4.986807140607791e-09,3.7738454927015604e-08,9.696975581793084e-08,1.893652185286686e-07,3.124522337331389e-07,4.7351919420372806e-07,6.627738775643467e-07,8.893154526789395e-07,1.1643143837088427e-06,1.462459727393969e-06,1.8117963888656154e-06,2.204817061433566e-06,2.5016748372761927e-06
0,27.0,6.733342648741202e-05,6.388360804140492e-05,6.126116561229124e-05,5.879718449785741e-05,5.663437998514785e-05,5.4314233077084836e-05,5.229516688115904e-05,5.0375426552098674e-05,4.859379563112841e-05,4.69359733742886e-05,4.538728251032705e-05,4.395189600015291e-05,4.2619790276022566e-05,3.843790916499704e-05
0,31.0,1.3348977413079761e-05,1.3582780431906284e-05,1.4480947386312888e-05,1.5434470151592464e-05,1.64490593468007e-05,1.752784123357112e-05,1.867902443925413e-05,1.9897551385503942e-05,2.1197507873052882e-05,2.2583143059116142e-05,2.40525456841337e-05,2.561759785574955e-05,2.7285243160674295e-05,2.6989477307581387e-05
0,36.0,7.570571869314584e-05,7.463465823044386e-05,7.447115943700136e-05,7.445941241841713e-05,7.458718756575863e-05,7.485521263056081e-05,7.526599779667824e-05,7.581559349205043e-05,7.650853849810797e-05,7.73481887214972e-05,7.833775127939408e-05,7.947700783385147e-05,8.077279115216484e-05,7.6405170032541e-05
0,41.0,8.669463740099946e-06,7.71855295251146e-06,7.2858028558913206e-06,6.882666398656524e-06,6.5063141604655306e-06,6.223384166590466e-06,5.827187875994014e-06,5.519880117745045e-06,5.234168474996623e-06,4.965933572755464e-06,4.715659201157752e-06,4.483165942342882e-06,4.264301551629245e-06,3.7802856515647086e-06
0,43.0,1.4281803344274282e-05,1.342060967055249e-05,1.315267593744373e-05,1.2913692284294936e-05,1.270480459513331e-05,1.2526006736275246e-05,1.2370779836344489e-05,1.224357393712989e-05,1.2268612987033125e-05,1.206709932936778e-05,1.201545666535325e-05,1.1991304025464605e-05,1.1987799357622451e-05,1.1189318679555408e-05
0,46.0,6.564838322174572e-05,6.178313778688229e-05,5.864204090118411e-05,5.568890821687753e-05,5.291962899189075e-05,5.034624084409869e-05,4.788161591226871e-05,4.559370392220182e-05,4.344926654338609e-05,4.144206087627239e-05,3.95620131498582e-05,3.7801284564232705e-05,3.615659691775227e-05,3.2146501462743956e-05
