,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,8.0,3.415524226941341e-05,3.242461003357645e-05,3.0819592008305426e-05,2.9308666024485323e-05,2.788601029053755e-05,2.6543803197806255e-05,2.528062331865792e-05,2.4092597233986366e-05,2.2974919283305857e-05,2.192413956587477e-05,2.0937487183293093e-05,2.0010791858911832e-05,1.9142626481842667e-05,1.8330943345651474e-05
0,9.0,5.8242572846433784e-05,5.4037251167860684e-05,5.010183268322898e-05,4.64285172680051e-05,4.2987168500550725e-05,3.977284846934804e-05,3.676996056075106e-05,3.3960762101734455e-05,3.133593742557359e-05,2.8882049985743964e-05,2.6592097416119434e-05,2.4448600167746234e-05,2.244585465485485e-05,2.0585523194066274e-05
0,11.0,2.8021830467135335e-06,2.6038079463571288e-06,2.4392823023580248e-06,2.285879520557189e-06,2.14329614017408e-06,2.0093214612655586e-06,1.8844136760000031e-06,1.7679335362623665e-06,1.6604985692879783e-06,1.5610644743637802e-06,1.4694871542943379e-06,1.3856387057514449e-06,1.308356621310768e-06,1.2417283575135901e-06
0,12.0,2.151067489746311e-05,2.0462256596670718e-05,1.950801352420259e-05,1.860991771212112e-05,1.776956583778281e-05,1.6985490489309227e-05,1.6256377744077644e-05,1.5569427123938926e-05,1.4933869426220136e-05,1.4341842229288838e-05,1.3792577103583633e-05,1.3281986670267457e-05,1.2809584516203194e-05,1.237298666793497e-05
0,21.0,7.954341576115279e-07,7.136490493670478e-07,6.598788415465303e-07,6.088681806366337e-07,5.611420069082946e-07,5.161958185963846e-07,4.737905399243749e-07,4.339976746527568e-07,3.9795164461064423e-07,3.6116619274355903e-07,3.279189764524621e-07,2.9676255050222294e-07,2.6723753071546765e-07,2.397459577335849e-07
0,23.0,2.2311229150070782e-05,2.116356123352075e-05,2.0108764229509467e-05,1.9115794064912852e-05,1.8179148012777432e-05,1.7299588483952847e-05,1.6468303126748446e-05,1.5688369263873615e-05,1.4954934453421237e-05,1.4267070296873907e-05,1.3620607089723351e-05,1.3013689758860917e-05,1.2444365506655222e-05,1.1912897398854336e-05
0,28.0,3.2544062497463766e-05,3.1503913559533726e-05,3.0547536749046506e-05,2.9645713861472218e-05,2.8798639044645144e-05,2.8005386171706104e-05,2.7263807163289582e-05,2.657442834608905e-05,2.5935857089424384e-05,2.5346096677161083e-05,2.480619462031699e-05,2.4315500088437173e-05,2.387212323407271e-05,2.3477048814732237e-05
0,29.0,0.00010449752226333983,0.00010797178489134178,0.00011177946008742622,0.00011588961867916732,0.0001203088700613131,0.0001250697800117434,0.0001301837653819802,0.00013566869831901186,0.00014155840059162846,0.0001478733935169926,0.0001546413329542866,0.0001618901734420631,0.00016965805160776143,0.00017793784228011206
0,35.0,1.248022014039496e-05,1.223084061851506e-05,1.2037681923320107e-05,1.187255512912879e-05,1.173418906019467e-05,1.1622935048180404e-05,1.153779217308902e-05,1.1477962431250801e-05,1.144297584542e-05,1.1432717302526958e-05,1.144752089816666e-05,1.148751179258217e-05,1.1552829854747837e-05,1.1643131318887627e-05
0,37.0,4.954982522123764e-06,5.036419666031686e-06,5.154240399843184e-06,5.283610187996972e-06,5.4248266627996724e-06,5.578543665702502e-06,5.752821301558115e-06,5.925639451553128e-06,6.12033947298345e-06,6.330208306525761e-06,6.556374441607042e-06,6.798571612556938e-06,7.057283930236332e-06,7.333683298634165e-06
0,45.0,1.1919528830567406e-05,1.1848129536728606e-05,1.1814388994182581e-05,1.1805060145219547e-05,1.1820821105161166e-05,1.1861455575739948e-05,1.192728527710651e-05,1.2018004417188086e-05,1.213415563988318e-05,1.2276427630452874e-05,1.2445535636007518e-05,1.2640484924518003e-05,1.2863239015805187e-05,1.3114502622072508e-05
0,47.0,7.070894132166924e-05,7.016411881959708e-05,6.982927553181244e-05,6.963177886586339e-05,6.957197642662092e-05,6.964894026974074e-05,6.986325340176759e-05,7.021569025750071e-05,7.070858921889565e-05,7.13437987220542e-05,7.212734369452074e-05,7.305763984175343e-05,7.413969516010807e-05,7.538028526192166e-05
