,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2,5,5,6,7,7,6,7,5,4,3,3,2,3,3,4,4,4,4,4,4
0,5,6,6,5,5,5,6,5,6,6,5,4,5,4,4,4,4,3,4,3,3
0,7,5,5,5,5,5,6,6,5,5,4,5,5,6,6,7,6,5,4,4,4
0,13,4,4,5,5,5,4,4,3,4,3,3,3,3,3,4,3,4,4,3,3
0,18,5,6,5,5,6,5,4,4,4,3,4,4,5,5,5,4,4,4,4,5
0,20,4,4,5,5,5,6,5,4,4,4,4,4,4,3,5,4,5,5,5,5
0,27,4,4,3,3,3,4,4,4,5,4,4,4,4,4,4,5,4,5,5,5
0,31,3,3,4,3,4,5,5,5,5,4,3,3,2,2,2,3,2,3,4,4
0,34,5,4,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3
0,36,3,2,2,3,3,3,4,5,4,3,3,3,3,3,4,4,4,4,3,3
0,41,5,5,6,5,5,5,6,6,5,6,6,5,4,5,5,4,6,7,6,6
0,43,7,7,3,4,4,3,4,5,4,4,5,4,5,6,5,5,6,4,5,5
0,46,7,6,7,7,4,3,5,5,5,6,7,5,5,5,5,5,5,5,6,5
0,53,3,3,3,4,4,3,3,3,2,3,3,3,4,4,4,4,3,3,3,3
0,54,3,4,4,3,4,4,4,4,4,3,3,2,3,3,4,4,4,3,4,4
0,57,4,4,4,5,5,5,5,6,5,5,5,4,3,3,3,3,4,4,4,4
0,61,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3
0,66,4,4,4,3,3,4,3,4,5,6,4,5,5,4,4,4,5,4,4,5
0,69,9,9,6,6,5,4,4,4,5,5,6,6,5,4,5,4,4,5,6,5
0,74,6,6,7,8,8,7,7,6,4,4,4,4,4,5,5,4,4,4,4,3
0,78,3,3,3,4,4,3,4,5,4,3,4,4,3,4,4,3,3,3,3,3
0,81,4,3,3,3,4,3,3,3,3,3,5,5,6,6,6,4,4,4,4,3
0,86,3,4,4,4,5,5,4,4,4,4,3,3,2,2,4,4,4,4,5,5
0,92,4,3,3,3,3,2,4,5,6,6,5,5,4,4,5,6,6,5,6,5
0,95,5,6,6,6,7,6,5,5,4,3,5,5,5,6,7,6,6,7,6,5
0,96,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3
0,100,5,5,4,3,3,2,3,2,3,3,4,3,4,4,5,4,4,4,4,3
0,105,5,6,4,4,4,4,3,4,3,3,2,4,3,4,3,5,4,4,4,5
0,111,4,4,6,6,5,5,5,4,4,4,4,4,4,5,5,5,5,4,3,3
0,113,5,4,5,6,6,7,7,8,6,6,7,7,7,8,7,6,6,5,4,5
0,117,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2
0,122,5,5,5,6,6,6,5,5,4,4,4,4,5,5,5,6,6,6,6,6
0,125,5,4,5,4,3,4,4,3,4,5,5,5,7,7,6,6,6,4,4,4
0,128,6,7,7,6,6,6,6,6,7,7,6,6,6,6,6,7,6,6,6,5
0,135,4,5,4,3,3,4,2,3,3,4,4,5,5,5,5,5,4,6,5,5
0,138,5,8,7,6,6,7,4,3,4,4,3,3,3,2,2,2,3,3,4,4
0,140,6,6,5,5,4,4,4,5,4,4,5,6,5,7,6,6,4,5,4,4
0,146,4,4,4,4,4,4,4,3,2,2,2,2,3,3,4,4,3,3,3,3
0,148,7,7,5,6,7,7,6,6,6,5,6,6,6,6,4,5,5,5,4,5
0,152,8,9,9,4,6,7,7,7,6,6,5,3,4,4,3,6,7,6,7,8
0,156,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3
0,159,4,5,4,4,4,4,4,3,3,3,4,4,4,4,4,3,2,2,3,2
0,163,4,4,3,3,3,3,3,4,4,4,4,4,3,4,4,4,5,4,4,3
0,168,4,3,4,3,3,3,3,3,2,4,4,4,5,5,4,3,3,2,3,3
0,176,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3
0,178,4,3,3,3,3,2,2,2,3,2,2,3,3,2,2,2,3,3,2,3
0,187,4,4,4,4,4,4,4,4,5,5,5,5,6,5,4,3,3,2,2,3
