,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2,6,7,6,5,5,6,4,6,9,9,8,8,7,5,4,4,3,3,4,4
0,5,5,5,6,5,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5
0,7,4,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4
0,13,6,5,7,9,6,6,6,5,3,3,4,7,6,6,6,5,2,2,4,4
0,18,4,5,4,4,3,3,3,3,4,4,4,3,3,2,3,3,3,3,4,3
0,20,4,3,4,3,4,4,4,4,5,5,4,4,3,3,2,3,2,3,3,3
0,27,4,4,4,4,3,4,4,4,4,5,4,4,4,4,3,4,4,3,4,4
0,31,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4
0,34,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3
0,36,4,3,4,6,6,7,7,7,5,5,4,4,4,4,3,3,3,3,3,3
0,41,6,6,6,6,8,8,9,8,8,8,6,7,6,6,6,6,6,6,5,5
0,43,7,7,7,6,6,6,7,6,5,5,5,4,4,4,4,4,4,5,6,7
0,46,4,5,4,4,4,5,5,6,7,7,6,6,8,7,7,7,7,6,6,6
0,53,6,7,5,5,5,5,4,4,4,4,4,5,7,7,7,7,5,4,3,4
0,54,4,3,4,4,4,5,5,4,4,4,4,5,6,6,5,5,5,4,4,4
0,57,3,4,4,4,3,3,3,5,5,5,6,6,5,5,5,4,4,2,3,3
0,61,4,5,5,5,5,4,2,2,2,3,3,4,4,4,3,3,3,5,5,5
0,66,7,7,6,7,7,5,6,6,5,6,6,5,6,5,5,6,6,5,5,5
0,69,4,4,5,7,5,7,7,7,5,5,5,4,5,5,6,6,7,7,7,6
0,74,5,5,4,5,5,4,4,5,5,4,4,4,3,4,4,4,7,7,8,9
0,78,3,3,2,3,4,4,5,5,5,3,4,3,3,3,3,3,5,5,5,5
0,81,4,4,5,4,4,3,4,4,3,4,3,3,3,3,3,4,3,4,4,4
0,86,4,3,4,3,3,3,3,3,3,3,3,4,4,5,6,6,6,6,6,6
0,92,3,3,3,3,4,6,6,6,7,7,4,4,4,3,2,3,3,3,3,3
0,95,5,6,6,6,6,6,5,5,4,4,4,3,3,4,4,4,5,5,5,4
0,96,7,6,7,6,7,8,8,6,7,6,5,5,6,4,3,3,4,3,4,4
0,100,3,4,5,4,4,4,3,3,2,2,3,4,3,4,4,4,3,3,2,2
0,105,6,6,5,4,4,5,4,4,4,2,2,2,3,4,4,4,5,3,3,4
0,111,5,4,4,4,4,4,5,4,5,4,4,4,4,3,4,4,3,3,3,3
0,113,4,4,6,7,7,6,4,4,4,5,5,6,5,5,5,7,10,11,11,10
0,117,3,3,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3
0,122,7,6,5,5,4,4,5,5,5,6,6,5,8,9,8,9,9,7,6,6
0,125,7,6,7,7,5,6,9,9,9,9,8,6,5,5,5,4,4,3,3,3
0,128,3,4,4,5,5,6,5,5,4,5,5,6,7,7,7,6,5,5,4,4
0,135,7,6,7,5,5,5,4,4,4,5,5,5,5,7,5,5,7,6,4,5
0,138,4,5,4,5,5,4,3,3,4,6,6,5,10,12,10,14,15,10,7,7
0,140,3,4,4,5,4,5,5,5,5,6,5,5,5,4,5,6,4,5,5,5
0,146,3,3,3,3,4,5,8,9,9,8,8,7,5,7,7,7,5,8,7,7
0,148,6,7,7,8,5,6,5,5,4,5,4,4,4,4,4,5,4,4,5,5
0,152,5,5,5,5,4,5,4,4,4,5,4,4,4,3,4,4,3,3,5,3
0,156,4,5,5,5,4,4,3,4,3,4,4,3,3,3,3,3,3,4,3,4
0,159,3,3,4,4,4,5,6,6,5,5,5,4,2,3,4,3,3,4,4,3
0,163,3,3,3,3,2,3,3,2,2,3,2,2,3,3,2,2,3,3,3,4
0,168,6,6,5,4,4,2,2,3,4,4,5,5,4,4,4,4,3,3,3,4
0,176,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
0,178,4,4,5,5,4,3,4,3,3,3,4,3,3,3,3,3,3,2,2,2
0,183,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,4,4
0,187,2,3,3,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,3,4
