,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.0,1.0408306076711342e-05,9.877596020353615e-06,9.410679040472515e-06,8.97464387280643e-06,8.568172080741065e-06,8.189756024075289e-06,7.836645487543303e-06,7.50814890311191e-06,7.202234198830519e-06,6.917396843611009e-06,6.65246334931892e-06,6.406761090653175e-06,6.178609417838903e-06,5.968398899453408e-06
0,4.0,2.1901294637605207e-05,2.1345429627493608e-05,2.0866973380842183e-05,2.043899345839754e-05,2.006178130548574e-05,1.972984907373344e-05,1.9442412066282806e-05,1.9197302637252457e-05,1.8993760832575465e-05,1.8830719387799582e-05,1.8708470905460724e-05,1.862512587426817e-05,1.857985869824303e-05,1.8573271466580467e-05
0,6.0,1.0203012752869697e-05,9.813007546654933e-06,9.474742652330079e-06,9.164372576870884e-06,8.879652850591403e-06,8.619757788045665e-06,8.382599701569591e-06,8.167780537005067e-06,7.97389703173559e-06,7.799822761860504e-06,7.644742150378783e-06,7.507628286243271e-06,7.387958462005693e-06,7.287321971856858e-06
0,10.0,2.7576907243248095e-05,2.8530291678762455e-05,2.9590350747105106e-05,3.0728857340492024e-05,3.194825644068103e-05,3.3253734274039386e-05,3.4651688628482956e-05,3.6146006430167816e-05,3.7742976589636516e-05,3.944849867157374e-05,4.126974192229862e-05,4.3213902008210536e-05,4.528730454083114e-05,4.7487996944499855e-05
0,11.0,2.4710710184700143e-05,2.3787587616549655e-05,2.294189109898361e-05,2.2161122132058054e-05,2.144048394497818e-05,2.0777092485408994e-05,2.0169192645133545e-05,1.9614345166836294e-05,1.911479445784091e-05,1.8662424944201394e-05,1.8253843141021742e-05,1.7888793074508665e-05,1.756608264959048e-05,1.728055881397337e-05
0,14.0,1.2094074523053276e-05,1.0819532525653734e-05,9.649699904164514e-06,8.565623226860224e-06,7.5619303234049965e-06,6.636723091136295e-06,5.784460229644001e-06,5.001365942482958e-06,4.286473367211181e-06,3.6342920228379406e-06,3.0443133488992944e-06,2.5109972823242483e-06,2.0351905304645414e-06,1.617392504036768e-06
0,15.0,9.736418719747327e-06,9.780927379805496e-06,9.887285669599752e-06,1.0010994538969055e-05,1.0153772208184599e-05,1.031939687627179e-05,1.0507647484632851e-05,1.0719568159674317e-05,1.0956245688449547e-05,1.1218184888571412e-05,1.1506819666071341e-05,1.1822824932748115e-05,1.2167441203472161e-05,1.254110573950425e-05
0,16.0,2.0956501373917603e-05,1.9757256412114378e-05,1.8654151983134602e-05,1.762234333786444e-05,1.6654525991439952e-05,1.574892141465958e-05,1.490206176065495e-05,1.4109803055892641e-05,1.3368683697182424e-05,1.2675965658972657e-05,1.2028842850373802e-05,1.1423126521064337e-05,1.0854880760847418e-05,1.0327483303672681e-05
0,22.0,2.8109411745592114e-05,2.7314743565798627e-05,2.6633191959731944e-05,2.601697950104488e-05,2.5464521984374136e-05,2.496824893780751e-05,2.452616512665994e-05,2.4138128182635738e-05,2.3799427931961704e-05,2.351314552379897e-05,2.3277805453628576e-05,2.309198646184447e-05,2.295689104575309e-05,2.2868956823077318e-05
0,30.0,0.00014382611241270073,0.000123104478181778,0.00010414105981209254,8.694175599058116e-05,7.138920777665002e-05,5.746217124986592e-05,4.511709056471756e-05,3.4318500851637635e-05,2.5035912558421346e-05,1.72533475208617e-05,1.0942200059638389e-05,6.0722180573879985e-06,2.6493980454103976e-06,6.430561354085646e-07
0,35.0,8.440016797607402e-06,7.894893435181312e-06,7.406906537518005e-06,6.947978178487965e-06,6.514579384060079e-06,6.1067982633372935e-06,5.723436956716356e-06,5.363173531821968e-06,5.023506252158179e-06,4.70366780573105e-06,4.4034113525701385e-06,4.120367253420982e-06,3.854093687602419e-06,3.6058741470497827e-06
0,38.0,7.437025913521847e-06,7.5238686104482815e-06,7.657374082337621e-06,7.815695993245806e-06,7.998500929856659e-06,8.205441283393097e-06,8.437288689540574e-06,8.693435276559692e-06,8.976378789755147e-06,9.288103716695624e-06,9.627848568013912e-06,9.999388883631003e-06,1.0403434947392076e-05,1.0839805577383391e-05
0,39.0,2.454198910770335e-05,2.2511054674993132e-05,2.0617396739060965e-05,1.8852345403606224e-05,1.7206547076162174e-05,1.5674222931308406e-05,1.4248175712394169e-05,1.2919049455259823e-05,1.1684311353366846e-05,1.0533832540070147e-05,9.466271243111561e-06,8.476496472575982e-06,7.558536359721288e-06,6.713134799327236e-06
0,40.0,2.0060681141113335e-05,1.851797902786359e-05,1.7093360005342608e-05,1.5756564045583955e-05,1.4504687171892453e-05,1.333132118172426e-05,1.2231368219381119e-05,1.1203912575754927e-05,1.0242364728903971e-05,9.344276180762837e-06,8.505725952541694e-06,7.722978530749676e-06,6.9930609260685766e-06,6.319364360927806e-06
