,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1,4,4,4,5,5,5,6,5,6,6,6,5,5,3,4,3,4,5,4,3
0,4,5,7,7,7,7,6,4,4,6,7,8,8,8,6,6,5,8,9,9,8
0,8,5,5,4,4,4,4,5,5,6,6,6,6,6,6,6,6,5,5,6,5
0,9,5,4,5,4,4,4,5,4,4,5,5,5,5,5,4,3,4,4,4,4
0,12,4,3,5,6,6,7,7,7,7,8,5,6,5,5,4,5,6,5,4,5
0,17,4,4,4,4,4,4,5,5,5,5,6,4,4,5,4,4,4,4,4,3
0,21,4,5,6,5,6,5,3,4,6,5,6,7,5,5,5,7,6,7,5,5
0,26,2,3,3,4,4,4,4,4,3,3,3,4,3,3,4,3,3,4,4,3
0,28,6,6,6,6,7,6,4,5,6,6,6,7,6,6,6,5,5,6,4,4
0,32,13,11,11,12,10,8,8,8,7,4,4,3,4,4,4,5,6,5,5,5
0,33,5,5,4,5,3,3,4,3,5,5,5,6,6,5,5,6,5,7,6,6
0,35,5,4,4,5,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4
0,37,3,2,4,4,4,3,3,3,6,6,7,7,5,4,5,7,7,7,6,4
0,42,3,3,4,4,3,4,4,4,4,5,4,4,4,4,4,5,5,6,6,5
0,45,4,3,4,4,5,5,6,7,7,6,6,5,4,4,4,4,4,4,3,4
0,47,7,7,9,8,8,6,6,3,3,4,4,6,6,6,5,5,4,4,4,3
0,49,6,5,5,4,4,3,4,4,4,3,4,4,4,5,6,5,4,4,3,3
0,50,5,4,4,4,4,4,4,5,3,3,4,4,4,4,5,4,3,3,3,2
0,58,6,5,5,5,5,3,3,3,4,4,3,3,3,6,6,6,6,6,3,4
0,62,2,2,2,2,3,3,3,3,4,4,4,3,4,3,4,4,4,4,4,3
0,65,4,5,5,4,4,5,4,4,5,5,5,5,5,5,4,4,4,5,4,4
0,67,4,4,5,6,6,6,6,5,5,6,5,5,5,4,3,3,3,3,3,3
0,70,4,3,4,3,3,3,3,2,3,3,4,4,4,3,4,5,5,5,6,4
0,71,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,4,4,3,3
0,72,5,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,3,4
0,79,7,7,6,7,5,4,4,4,3,2,2,2,3,4,4,5,5,4,4,3
0,80,5,4,4,3,3,3,4,4,4,4,5,4,5,4,4,3,3,3,5,5
0,85,6,5,5,4,6,5,5,7,7,5,8,6,5,6,6,4,4,3,4,4
