,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1,3,3,3,3,3,5,4,4,4,5,4,4,4,4,3,3,2,3,3,2
0,9,4,4,3,3,3,3,3,3,4,5,6,6,5,5,4,3,4,5,4,5
0,11,3,4,4,3,3,3,2,4,4,4,4,4,3,4,5,5,4,4,6,5
0,12,5,3,4,4,3,4,4,4,5,5,4,4,4,4,4,4,6,8,8,10
0,14,6,4,8,7,7,6,6,3,3,3,3,3,2,2,1,2,2,3,4,4
0,21,6,6,6,6,7,6,5,4,5,6,7,8,8,8,6,5,5,5,6,6
0,23,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,3,4,3,3
0,25,2,3,3,3,3,3,3,4,4,5,7,6,5,4,3,2,3,4,4,4
0,26,2,2,2,2,2,3,3,2,3,4,3,2,3,3,2,3,3,2,3,3
0,28,5,5,5,5,4,4,3,4,5,5,5,6,5,4,5,5,5,4,5,5
0,32,3,3,4,5,4,5,4,3,2,3,1,2,3,3,4,5,4,4,4,3
0,37,3,3,3,3,5,5,4,4,6,4,4,5,5,5,5,4,4,4,4,3
0,42,4,5,5,6,7,5,4,4,4,3,3,4,4,4,5,5,5,6,5,4
0,45,7,6,5,4,7,6,6,8,8,6,7,7,6,6,5,4,4,5,5,5
0,49,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3
0,50,5,3,2,2,3,2,2,3,2,2,3,2,3,4,3,4,4,2,2,3
0,52,5,4,4,3,3,3,3,2,3,8,8,8,10,10,5,5,6,5,5,5
0,55,5,8,8,8,7,6,3,4,4,5,5,4,4,3,3,3,3,3,3,2
0,58,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2
0,60,2,2,3,3,3,4,3,3,2,3,3,4,3,4,4,3,3,4,4,3
0,62,4,5,5,5,6,4,5,5,5,4,4,4,4,5,5,6,4,5,7,6
0,64,5,3,3,3,4,4,5,5,5,5,6,7,7,7,7,7,5,6,5,5
0,65,5,5,5,5,5,4,5,3,3,3,4,3,4,5,5,5,5,5,3,3
0,71,4,5,3,4,4,4,3,5,4,4,4,4,3,5,5,5,5,5,5,5
0,72,8,5,6,7,6,6,6,5,3,3,3,3,3,4,4,3,4,4,3,3
0,79,3,3,2,3,2,3,3,5,5,5,4,5,5,4,3,4,4,3,2,3
0,80,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3
0,82,3,3,3,3,4,3,3,3,3,3,4,3,4,4,2,2,3,2,2,2
0,85,3,3,3,4,4,4,3,3,2,2,3,3,4,5,5,7,8,7,6,6
0,87,3,3,3,3,2,2,2,3,3,3,3,3,3,4,3,4,4,3,3,4
0,88,6,6,6,6,6,5,6,6,5,6,7,6,6,5,5,5,5,5,5,5
0,91,5,6,5,5,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
0,93,3,2,2,3,2,2,3,3,3,4,4,4,5,6,6,6,6,6,4,4
0,94,6,7,6,6,7,6,4,4,4,5,5,6,6,6,5,5,5,4,4,4
0,98,2,3,2,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,2
0,103,4,4,4,4,4,4,6,6,4,5,6,5,6,6,5,3,5,4,4,4
0,104,5,4,3,3,3,2,2,2,2,3,3,3,3,4,3,4,3,4,3,3
0,106,6,6,6,6,6,8,8,7,8,8,5,5,4,4,4,4,5,6,6,6
0,108,5,4,5,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
0,110,6,5,8,8,6,7,7,4,3,3,3,2,3,3,3,4,4,4,4,4
0,112,9,8,7,9,11,10,11,10,8,8,9,10,11,11,8,7,6,6,6,7
0,115,4,3,5,5,5,4,4,2,4,3,3,4,5,4,4,4,4,3,4,4
0,118,9,9,6,7,7,5,5,5,6,6,6,5,5,4,5,5,6,6,5,5
0,119,4,5,6,4,6,7,7,6,9,10,9,10,10,8,6,7,5,4,5,4
