,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3.0,0.013710081088220074,0.014053306239064893,0.014084256106728189,0.015638722832374875,0.013253780247463091,0.010307997019435695,0.009358694131975123,0.007898377782263951,0.007502965662300608,0.00546323355289706,0.006252786409467484,0.006474957325061224,0.007670352056536127,0.006545595770726308,0.006354708227909796,0.006578830395315064,0.007030603769122401,0.005809824284257913,0.005684990206519915,0.0051530986039992925
0,4.0,0.0743661124432058,0.056078357791005985,0.055631113314033406,0.04573229538976695,0.0636033469442714,0.06175813021303138,0.07192913501831943,0.0659032675226432,0.07071970463363095,0.06646702259141386,0.051701060506901805,0.03748461077328663,0.04709479468749384,0.0773265756068118,0.0724365954595281,0.06796743631828148,0.06852981574999727,0.0584217279023358,0.02612279190470068,0.029674862906331163
0,6.0,0.015595841673863577,0.011205235687030649,0.015421918186114745,0.02030137151510662,0.03221487178009194,0.04543823311027812,0.049506129544656524,0.0537971702768543,0.04765516441852768,0.0313257954446021,0.017279974293408003,0.013712731390001414,0.0033175940847065886,0.004719520702784369,0.0069794406955470956,0.011013919744463224,0.012978427631743802,0.015043251320876241,0.013804088316711505,0.012327124485003981
0,10.0,0.0465493334446997,0.0405684385242368,0.02958569518510996,0.03231805897701547,0.027274354669582394,0.020286143513668402,0.017510097477682857,0.01892336747546482,0.02535521791793041,0.028112828727181818,0.03642023148671425,0.03877539663710612,0.03832087309672655,0.027072887695919808,0.02352847368972147,0.01352115652296809,0.014769148500324163,0.01476899683685665,0.018856225327107835,0.018125976666217857
0,11.0,0.023280897387011102,0.01679677021988275,0.012482148241524785,0.005865059695695512,0.001320411921745136,0.0011763393140781942,0.0012806356551639676,0.0013574313252272055,0.0034421202949301358,0.0039863837776007065,0.004306370412763306,0.003911525348302326,0.004540981070145607,0.0026802897332167965,0.004169481730287139,0.007845024675655057,0.00832406518591166,0.008120226311805834,0.008107096979000205,0.006496868715058776
0,14.0,0.1514653627320407,0.12446336953200306,0.12462776888442262,0.16524567214220756,0.11211952702085826,0.10552755730321696,0.09986592466057671,0.07978644063998655,0.014889232502446642,0.03276862931242992,0.03448531209951237,0.08107291956324277,0.09143188833473809,0.11267971870442768,0.13457412711132155,0.13924799997849124,0.1370008375346261,0.13369532798506142,0.11335066719532147,0.07823556619445167
0,15.0,0.018413088872333425,0.015172404540901576,0.02075728636632526,0.017320674458609044,0.01385891637185909,0.016459256132197352,0.014894979445521045,0.009138118827299126,0.010148114163510243,0.01229229528510169,0.00969079200355688,0.016429019839300434,0.019361468147179314,0.015456528380108121,0.016041404794259494,0.01706061591400252,0.011445373762838917,0.010003555914744985,0.00934431445416446,0.005859136056979027
0,16.0,0.04703462720887012,0.01991384400643118,0.020517535307167212,0.019531393545968168,0.019830297641058852,0.012834137443538653,0.017432549445733154,0.01303232602536138,0.01343947108935136,0.01468667390660532,0.011872064828389685,0.005921881334872678,0.008723906782223775,0.009624971130461152,0.008576973003913992,0.034308283853313665,0.06524624482842005,0.07044086498280712,0.07101969191992508,0.0799613816167466
0,17.0,0.068906951396968,0.07872645278385015,0.07589457519806589,0.07691000400307675,0.08802743000050293,0.125769033164701,0.146179430654226,0.1411830884501257,0.1327288546082141,0.12796599613089324,0.11533435214651575,0.11029252863832857,0.11309240559218733,0.10701026333378971,0.0885946610423614,0.09094105840333698,0.0678269313536572,0.054977749032536584,0.04045596705444064,0.039571802858509225
0,24.0,0.010872625062732923,0.011148999518562939,0.00867796720218879,0.0076255728521852075,0.007902619812271373,0.006006741409925225,0.004455543795854848,0.0029579215253050257,0.007586155962519601,0.009389595245044471,0.011397913186381396,0.011957227956320591,0.01200835062430694,0.00791837805153502,0.006460693497334392,0.004566960426054369,0.0038370043029499253,0.006467970727692013,0.007841348564644267,0.006918121436419922
0,30.0,0.2361655025985188,0.26072822640834975,0.26368098763273795,0.3045935849056412,0.3269872912352458,0.34887805288632256,0.32020795981893074,0.2791572921633522,0.21907097049038785,0.204737902037916,0.19286482854718814,0.1663343622269287,0.15640648787655523,0.1617194261632162,0.1560785381598084,0.14648647627745892,0.16858604840861696,0.19938240898573867,0.2138842241214335,0.22066587042350236
