,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2.0,2.2665538682571393e-06,2.519541185490735e-06,2.827027606129425e-06,3.1605719546856803e-06,3.5192428551535326e-06,3.906243506655918e-06,4.3405464155741246e-06,4.771122230120576e-06,5.252274714557007e-06,5.769040220641369e-06,6.323666541061629e-06,6.916180869961146e-06,7.552377905704337e-06,8.228267259036758e-06
0,5.0,1.5411195533931632e-05,1.439121033225731e-05,1.3448513430107604e-05,1.2564059201972896e-05,1.173329260197714e-05,1.0954739671148782e-05,1.0223617378313716e-05,9.536726708656889e-06,8.891863333512132e-06,8.287135529350431e-06,7.72015975569826e-06,7.188395598204922e-06,6.689581805416182e-06,6.224426717209062e-06
0,13.0,2.8611007741548614e-05,2.6237334904918044e-05,2.403915835126734e-05,2.199438330698818e-05,2.0089640431810113e-05,1.8317429074638444e-05,1.6670165204063674e-05,1.5138234469146558e-05,1.3713547454814167e-05,1.2387938291441146e-05,1.1159729978902657e-05,1.0020411798233658e-05,8.961952862736703e-06,7.988536317317548e-06
0,18.0,8.161298700498958e-06,8.280785880304936e-06,8.445299967723812e-06,8.62958707209361e-06,8.834737196780134e-06,9.060223681680892e-06,9.307972716755832e-06,9.57930601861117e-06,9.87366868822404e-06,1.0193184638623996e-05,1.0539768500229462e-05,1.0914300644112223e-05,1.1318544456263501e-05,1.1750781709657428e-05
0,20.0,2.675952439597641e-07,2.766601386139649e-07,3.313686425209156e-07,3.908702230649741e-07,4.5524045843773335e-07,5.2442978623654e-07,5.97919091277175e-07,6.762155130443748e-07,7.607526062441827e-07,8.514317774782407e-07,9.451474899478931e-07,1.0474206885676052e-06,1.1560550013216658e-06,1.2711752255966953e-06
0,27.0,7.4915355580887985e-06,7.617210524622399e-06,7.791283158430562e-06,7.986091317332142e-06,8.203015819518664e-06,8.441821668291945e-06,8.703548436557254e-06,8.989460981261726e-06,9.300236165364472e-06,9.63737111809267e-06,1.0002306930377278e-05,1.0396543311918845e-05,1.0821326277971646e-05,1.1276935674627864e-05
0,31.0,1.5753767114479587e-05,1.5151371040832085e-05,1.4609049429744635e-05,1.4108467430770886e-05,1.3646540642038558e-05,1.3221867500908979e-05,1.2832379871047705e-05,1.2475957224953534e-05,1.2151221409311054e-05,1.185658279482695e-05,1.1590552391706421e-05,1.135212331555488e-05,1.1139978172069805e-05,1.0955696167714502e-05
0,36.0,1.0197246098013457e-05,1.006248297033095e-05,9.985711644647311e-06,9.93436558221315e-06,9.908175880936957e-06,9.905895700570176e-06,9.928276586771533e-06,9.974536713872162e-06,1.0044656756671247e-05,1.0138610389357189e-05,1.0256550818164725e-05,1.0398897656613186e-05,1.056595743672478e-05,1.0758104093806187e-05
0,41.0,1.4193919183644393e-05,1.3257228493966356e-05,1.239376923146717e-05,1.1583522254359844e-05,1.0825875573955613e-05,1.0114460669913062e-05,9.44743448991674e-06,8.823427049942897e-06,8.239649460656277e-06,7.687200688701424e-06,7.172874609460565e-06,6.689098597228301e-06,6.2355818102394595e-06,5.814503966562414e-06
0,43.0,3.067171968680025e-05,2.8664775011361292e-05,2.6795742760856272e-05,2.503720218670765e-05,2.3381032998254284e-05,2.1819986973286253e-05,2.035098018286989e-05,1.896970162963416e-05,1.7672609484072955e-05,1.6449101087458985e-05,1.530044208895435e-05,1.422278599936003e-05,1.3208281600886648e-05,1.226245974653918e-05
0,46.0,4.168540926147298e-05,3.8295995376062585e-05,3.508576060787316e-05,3.208092040407623e-05,2.9238773371447042e-05,2.656745862410588e-05,2.4065237995399478e-05,2.1724998356735563e-05,1.953342492564746e-05,1.7479064741126034e-05,1.5563889580780038e-05,1.377704254514992e-05,1.2116432965086044e-05,1.0588148021250443e-05
0,53.0,0.0025482007337167276,0.002269664508197733,0.002010137111219903,0.0017696747987711032,0.001547453713830818,0.0013426575356558952,0.0011546096802094188,0.0009825618901467845,0.0008259970132631039,0.0006843537985033129,0.0005571359866972286,0.0004438928411091207,0.0003442298744276197,0.00025789925510035297
0,54.0,1.3457174479224051e-05,1.2165120609809972e-05,1.0964000453927124e-05,9.843666047932494e-06,8.775642779092818e-06,7.785438264522937e-06,6.8609390632754184e-06,6.0007568378465275e-06,5.203794270594626e-06,4.469018939594974e-06,3.7922679820449328e-06,3.1752888748690846e-06,2.6152551717954168e-06,2.116868267215573e-06
0,66.0,1.2186920367474261e-05,1.201898518053465e-05,1.1914676109589723e-05,1.1838178892586873e-05,1.1787942318787383e-05,1.1766797825021599e-05,1.1771638342442015e-05,1.180340160501953e-05,1.186180711507274e-05,1.1945995279693678e-05,1.2059455950157322e-05,1.2194934200316613e-05,1.2360443864882902e-05,1.2552558744784442e-05
0,74.0,1.8471861515867156e-05,1.754098289563039e-05,1.6689652230815288e-05,1.5891640666370708e-05,1.5144698484859032e-05,1.4446551519184011e-05,1.3795211760354028e-05,1.3186998604344624e-05,1.262034328118912e-05,1.2092295728960741e-05,1.1601776577102043e-05,1.1146609198794744e-05,1.0724494731552874e-05,1.0366934292622777e-05
0,78.0,0.002438208469515311,0.002168972888696155,0.0019180559184568979,0.0016855612083717289,0.0014706965838858271,0.0012728034498944293,0.0010911573289868492,0.0009251953362105803,0.0007742964016034917,0.0006380553378322028,0.0005159566622148275,0.00040759842897186027,0.00031261285563711615,0.00023079382349256285
0,81.0,5.215275416839749e-06,5.783072525907786e-06,6.439333569252178e-06,7.13894047071033e-06,7.88626364733278e-06,8.68561858923342e-06,9.53513574738989e-06,1.0446417008353063e-05,1.1414392019818525e-05,1.2447005926374928e-05,1.3547575693124164e-05,1.4718909745663538e-05,1.5966300914717625e-05,1.7290098538528725e-05
0,86.0,5.825414739066246e-07,2.152613908962895e-07,3.740841668380617e-08,3.035835816793854e-08,2.006381209527412e-07,5.556400783098609e-07,1.105047667567069e-06,1.8592726767043048e-06,2.830382973865173e-06,4.030525371935401e-06,5.476172645148463e-06,7.1820323550156605e-06,9.16728254006654e-06,1.1496886287519488e-05
0,92.0,1.639880455387496e-05,1.606169913525342e-05,1.5852073451110272e-05,1.566348686570183e-05,1.5445187968092783e-05,1.5202943045791803e-05,1.4939189637544184e-05,1.4744020420734968e-05,1.456015951425764e-05,1.44220511860418e-05,1.4330405704285127e-05,1.4246484855561593e-05,1.4211822174026641e-05,1.420270307289981e-05
