,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1,3,2,2,2,2,3,3,3,3,3,2,2,2,3,2,3,4,5,3,4
0,8,6,6,4,4,4,3,3,4,4,4,5,5,6,5,6,6,6,5,5,4
0,9,6,5,5,4,4,2,3,3,3,3,4,3,4,3,4,3,3,3,3,3
0,11,5,6,4,4,3,3,2,2,2,3,3,3,3,4,5,4,5,4,4,4
0,12,3,3,3,6,5,6,7,8,7,7,6,5,5,4,4,5,5,5,4,5
0,17,5,4,3,4,4,4,4,4,3,4,3,3,5,5,4,4,5,4,3,3
0,21,4,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,5
0,23,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
0,26,4,4,4,4,4,4,4,3,4,2,3,3,3,3,4,4,4,3,3,4
0,28,4,4,5,5,4,3,4,3,6,5,5,6,6,6,6,6,6,6,5,5
0,29,7,7,5,6,6,5,3,5,4,5,5,6,5,5,4,4,4,4,5,5
0,32,3,2,3,3,3,2,2,2,3,2,3,5,4,4,6,7,5,7,6,5
0,33,4,5,4,5,4,3,2,2,3,3,3,4,6,4,4,5,5,4,4,5
0,35,6,5,5,4,4,3,3,2,2,3,2,2,2,2,3,4,4,5,5,4
0,37,4,5,4,4,4,7,5,6,5,5,2,3,3,4,4,5,4,4,4,4
0,42,4,3,5,7,6,6,7,6,3,4,3,3,4,4,4,4,4,4,4,3
0,45,6,4,4,6,5,4,5,5,3,3,3,3,2,3,7,6,7,7,6,3
0,47,4,3,3,3,3,2,3,4,3,3,3,4,4,3,3,3,4,3,3,3
0,49,4,3,3,3,4,3,3,4,4,4,5,5,4,5,5,5,5,6,6,5
0,50,2,3,3,3,3,3,4,4,5,4,4,3,3,3,4,4,4,3,3,2
0,52,8,7,6,6,5,5,6,5,6,4,4,3,3,2,3,2,3,4,5,5
0,58,4,2,2,2,2,2,5,5,5,5,4,2,1,2,3,3,4,4,3,2
0,62,3,3,4,5,5,4,5,6,4,5,6,5,4,4,4,2,3,3,3,5
0,65,5,5,4,4,3,3,3,2,3,2,3,4,4,4,5,3,5,5,4,4
0,71,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,2,3,2
0,72,5,4,4,4,4,3,4,4,3,4,4,4,4,5,4,4,4,3,4,5
0,79,4,4,2,3,2,3,4,6,6,7,7,6,4,5,3,3,4,3,3,4
0,80,7,7,7,7,5,4,5,5,5,5,6,5,6,6,5,4,5,4,4,5
0,87,2,3,3,3,4,4,4,5,5,4,5,3,3,2,3,3,3,3,3,2
0,90,5,4,4,3,5,4,5,4,5,4,5,4,4,4,4,3,3,4,3,5
