,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,
0,8.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0
0,9.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
0,11.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0
0,12.0,6.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,9.0,8.0,6.0,8.0,10.0,8.0,7.0,9.0,7.0,5.0,5.0,4.0
0,21.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0
0,25.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
0,26.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0
0,28.0,8.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,10.0,10.0,10.0,8.0,7.0
0,32.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,7.0,6.0,5.0,6.0,6.0,5.0
0,33.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0
0,37.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0
0,39.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0
0,42.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,6.0,4.0,4.0
0,45.0,7.0,6.0,6.0,5.0,10.0,11.0,11.0,11.0,11.0,6.0,6.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0
0,49.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0
0,50.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
0,52.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,8.0,7.0
0,55.0,2.0,2.0,4.0,3.0,4.0,7.0,6.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0,5.0
0,58.0,3.0,2.0,2.0,4.0,3.0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0
0,60.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0
0,62.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,7.0,6.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0
0,64.0,7.0,7.0,5.0,7.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0
0,65.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0
0,70.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,5.0,4.0
0,71.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,4.0
0,72.0,9.0,8.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,9.0,11.0,12.0,11.0,11.0,9.0,8.0,7.0,7.0
0,76.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0
0,79.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0
0,80.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,7.0,6.0
0,82.0,6.0,7.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0
0,85.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
0,87.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
0,90.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0
0,91.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0
0,93.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0
0,94.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,97.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0
0,98.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
0,102.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0
