,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,2.012652133384714e-05,2.0761698487678233e-05,2.1495596779123084e-05,2.2273288640718943e-05,2.309424585911296e-05,2.3968395971934188e-05,2.4892831586701557e-05,2.588334086612191e-05,2.6937849329273994e-05,2.806311581766079e-05,2.926240259720262e-05,3.0533200501237236e-05,3.188403936040722e-05,3.3321571182400926e-05
0,4.0,7.565897841784246e-05,7.824381656799668e-05,8.108540029563971e-05,8.414551716557203e-05,8.743794676485026e-05,9.09728632610403e-05,9.476629250043644e-05,9.883943454431457e-05,0.00010320314334156107,0.00010787666401573845,0.00011287453421672765,0.00011821908541109774,0.0001239336473951551,0.0001300100417495638
0,7.0,4.701856914023135e-05,4.4603929666435224e-05,4.236357216415502e-05,4.02517475898501e-05,3.827418837975974e-05,3.6420852679369786e-05,3.468300228810599e-05,3.304711854387202e-05,3.150720068617433e-05,3.0067450343665464e-05,2.8722703575491603e-05,2.746111706282762e-05,2.6274290244681773e-05,2.5186424310192538e-05
0,11.0,3.4228083988130394e-07,1.2660364492404525e-07,3.395561358589591e-08,5.2002615550928154e-09,5.0632341503580456e-08,1.6876242558041092e-07,3.612972088448894e-07,6.293792824347706e-07,9.83691570837382e-07,1.4001262958958552e-06,1.9011778340800245e-06,2.5176704023323207e-06,3.1733194010452846e-06,3.9254028660430045e-06
0,12.0,5.1853910292518304e-05,3.570286069534741e-05,2.2611188379547554e-05,1.2552223039303902e-05,5.480846351205248e-06,1.324825844629894e-06,2.1857868179011966e-07,2.113351842252375e-06,7.050605474639928e-06,1.4983455155627842e-05,2.607702223759019e-05,4.022315247940075e-05,5.769946735970374e-05,7.827011051224057e-05
0,15.0,8.663147244468396e-05,8.977324774730529e-05,9.321601424066514e-05,9.690080407899506e-05,0.0001008273159728509,0.00010503876160853236,0.00010950675805952725,0.00011429830169546167,0.00011938003736692773,0.0001248039363274349,0.00013057802525816525,0.00013672191928841917,0.00014329891430046206,0.0001502477836917504
0,16.0,1.8102465153995115e-05,1.646408214013077e-05,1.4941219414620406e-05,1.3521132703453994e-05,1.220372275030591e-05,1.0979996704853641e-05,9.844743362702813e-06,8.788096797853849e-06,7.812185187950685e-06,6.907250644047297e-06,6.0758715742754925e-06,5.3084853482191756e-06,4.60160628628807e-06,3.966269072330401e-06
0,18.0,3.30148577973383e-05,3.265931907016587e-05,3.237513352085117e-05,3.214563725684287e-05,3.1973117117518415e-05,3.185586939215648e-05,3.180530020263876e-05,3.1786328117740616e-05,3.1834395225643026e-05,3.1939370366962014e-05,3.209953249580208e-05,3.2319918724524774e-05,3.259944872875094e-05,3.293911604257726e-05
0,20.0,4.519257435567841e-05,4.421339041949592e-05,4.335265218675966e-05,4.2579523832446116e-05,4.1914627381864585e-05,4.133798170550431e-05,4.085684612408492e-05,4.046596036070013e-05,4.01630656779506e-05,3.9955077617659715e-05,3.9827677430610424e-05,3.978624017320004e-05,3.982878000661958e-05,3.9956442361118196e-05
0,24.0,0.001778384623445466,0.0015935393334378682,0.0014214837599765373,0.0012622524363594325,0.0011147594839009034,0.0009787052638846848,0.0008532867285327045,0.0007380606878573832,0.0006328033466706471,0.0005369045911995515,0.0004496000879810957,0.00037106308488398703,0.0003005823619157391,0.0002383282855302584
0,28.0,2.7229327070631107e-05,4.4318675299622406e-05,6.544182159339554e-05,9.086654433236016e-05,0.00012072398542903028,0.00015521671311825115,0.0001942951012428926,0.00023813049482364283,0.00028703029990332165,0.0003410396660081762,0.00040046887875352607,0.0004654115348100786,0.0005363407588326496,0.0006132356145454299
