,0,1,2,3
0,1.0,59.833634602848875,65.98371817221114,59.13015305239791
1,4.0,24.235141948483776,22.72901467525832,19.807729648956588
2,7.0,49.11483143274205,41.186181994712584,55.94470058736148
3,11.0,63.899871270504896,66.70512551889699,59.01873030077645
4,12.0,8.846426355272465,17.660618219570797,10.027739304327548
5,15.0,54.034166750960345,42.30028706420661,81.54446639717499
6,16.0,63.78340364581653,48.75081034643386,38.841558499456056
7,18.0,39.070072795367224,30.736068101709776,42.04500694132006
8,20.0,54.0698333176643,71.0710684751084,64.51577880089269
9,24.0,47.18424462865195,54.830316763298356,52.84970112584279
10,28.0,19.370696440681087,18.872248533385797,18.045835362017563
11,31.0,30.96202607749579,25.757415329268667,38.855793998742676
12,35.0,36.2955396320691,31.109389541536473,47.348882422573254
13,37.0,33.3752766416863,34.676426365104945,34.8777084318128
14,39.0,36.839147750966546,34.548361548911195,28.93191240750523
15,44.0,45.80168247616084,60.7040814710706,60.0680170029498
16,47.0,29.023349887800297,34.24771029393583,21.537177159507234
17,48.0,22.8470706298124,34.069327864276914,33.065087327875
18,50.0,25.369272752682527,33.167834767405225,33.619637118803055
19,52.0,45.23167153211388,54.90915362228006,52.71503580573573
20,53.0,32.103228559610905,44.57279638092263,24.16839074309895
21,58.0,23.441575516303658,28.700464572314274,41.60528812542944
22,61.0,6.687333557369999,4.279232169091699,4.414164528520486
23,64.0,25.84293216446506,28.13375084321208,27.33213227220764
24,67.0,43.53615223838847,52.058962659856554,67.40054401363044
25,69.0,45.006570607517546,51.37718739494587,82.72222595328698
26,75.0,27.335690955232867,29.23229424843399,22.613602101390217
27,77.0,46.69895558607481,56.39556720168707,62.28061496163956
28,78.0,36.9956999958349,37.854242324630285,35.08172277308047
29,89.0,47.17172749645703,58.35751879578157,40.49750139264914
30,90.0,35.760698905459,40.022372775494524,41.898971461407136
31,94.0,95.00363629404355,85.34704824461005,128.87784914406353
32,95.0,41.21294516671999,53.225933528685054,57.19338539842989
33,96.0,29.387932938701873,30.141228755412012,29.94101343833047
34,98.0,26.576254388030254,40.54253284757835,25.054486079887425
35,101.0,45.23477219335381,90.97821215939176,49.201238853934406
36,201.0,17.04097229743964,18.0817048960559,14.135334884879535
37,204.0,40.43349659699027,40.55746161075287,19.005979920205977
38,206.0,57.9711265644503,40.5239932614093,58.56076874805894
39,211.0,28.938966258592274,39.39640748947705,29.07301153991447
40,212.0,18.935158565088848,16.413409152275463,26.896352784410162
41,215.0,20.092067501145525,14.21699957526471,10.8982901077521
42,216.0,28.447823968180593,22.4952102181469,21.66491220966823
43,218.0,55.3514247312589,38.38465868640635,56.570752160458326
44,220.0,36.63735490790632,35.33287088117639,40.876754896996054
45,224.0,56.87671339235232,80.658958876611,41.89427687384768
46,228.0,13.875157656761958,12.333426209365168,19.879475556138214
47,230.0,17.026318521279336,25.604074430663967,29.587642207999128
48,234.0,39.42285840354403,49.32562459188237,27.78627220547807
49,235.0,20.19304425153816,17.61263237784484,8.497058314499201
50,237.0,25.521559513478014,33.125499261123615,57.59473800751112
51,242.0,16.475206597564487,23.374555889122227,26.97529734158025
52,245.0,24.159910982892686,34.200922867665426,30.657866232090615
53,246.0,50.0015624755867,41.9707157862069,40.95874812075007
54,247.0,36.979631565024164,25.88979895906581,24.293346139769767
55,249.0,37.341242896462774,45.532783519130476,40.657661695496635
56,250.0,35.58227917867679,43.36944881952146,49.98333055462925
57,255.0,30.44804317740852,25.027631788508806,32.14385279843213
58,258.0,306.657719848787,422.141205485109,427.0658257367301
59,261.0,31.252604287087415,47.360702534678616,50.01807365650633
60,264.0,53.86852682056733,52.60048783761152,57.96291918114546
61,271.0,12.458627183777024,15.146547806274576,9.952058996050495
62,273.0,18.413024566436945,25.853264868248772,22.835060761907336
63,274.0,21.64035300194478,21.987758832167014,25.851647767747654
64,285.0,36.11022397967186,35.31313128822351,38.95611566068184
65,286.0,58.88098664454676,129.20784289920897,
66,291.0,25.2001220998263,21.834420887302482,17.770762504743573
67,293.0,30.60451541253943,52.39770021042691,38.76472241231328
68,294.0,20.51932886677479,22.53168708900696,22.482316283126732
69,296.0,23.97327571939114,38.721739815358994,30.83761231569872
70,298.0,32.68590554126705,48.482209006644226,50.43290851090749
