,0,1,2,3
0,1.0,74.0784476079244,69.95370635572469,71.44809619455926
1,4.0,40.78507692771953,31.84340187904319,27.028004579511016
2,7.0,70.05660986967197,51.4586945537784,44.9872667170019
3,11.0,58.10591047351313,42.64312681204338,38.75268585733155
4,12.0,19.966680039541437,15.130448402588916,12.60956736215173
5,15.0,74.66731084878298,66.27000416143864,75.11314382316853
6,16.0,58.246883735721944,65.35793869830682,49.94887386117929
7,18.0,58.391509540570986,42.38835275142915,20.00014792844701
8,20.0,82.72761252934282,51.328817061544484,46.657004115757914
9,24.0,49.94986570981551,36.814648814662604,38.09306494917706
10,28.0,37.48601208355424,34.78184566269125,31.25676886691905
11,31.0,34.921784116212834,42.60941191181913,38.86620121933995
12,35.0,45.63854239815185,36.32181303403501,40.323809343860354
13,37.0,32.71411700714377,33.56282697967282,32.036427753630875
14,39.0,45.87760217061285,34.786812358271426,36.50477557054395
15,44.0,81.55934486430036,56.66915171956211,29.822106308766287
16,47.0,43.29748810943757,29.651192684729935,30.052863477123157
17,48.0,49.68274255256425,55.87440731604309,19.644949278128674
18,50.0,65.04049248394477,24.875765663653212,33.59564096481469
19,52.0,43.596985479011536,47.35389796256624,31.98564186387752
20,53.0,40.13929774099811,39.484761091731,28.3854471661459
21,58.0,69.20036020915076,47.86377326466507,17.770343946219562
22,61.0,14.361544522381871,11.781276408437304,11.50142722808036
23,64.0,21.797801038081563,35.86885611923123,20.187618248707683
24,67.0,53.31317321141016,70.83034496386186,44.272563934736965
25,69.0,80.86021670486456,67.46294913634327,66.96789446360762
26,75.0,30.80029465240534,41.37010039993367,24.71688803599299
27,77.0,44.933758407550314,43.33100923927982,61.10669112978566
28,78.0,61.47633462816305,44.31976325740592,70.72219941152159
29,89.0,42.31628882935739,58.55192465546607,53.94053760598074
30,90.0,47.0177825402262,46.63264065655273,23.737763267811854
31,94.0,97.59730006014006,64.03965403515026,49.246218128908126
32,95.0,42.66341201048893,34.96944698193299,18.905076578500218
33,96.0,32.92438111946739,43.82628119634649,53.06281985719068
34,98.0,36.63116550836702,34.32688393864931,30.055336488180753
35,101.0,62.16217607249566,67.25070012027136,78.75001725327623
36,201.0,59.7029918735969,52.4718561590803,50.4909232766973
37,204.0,50.02897949116428,41.65356133150721,27.263853512174933
38,206.0,74.43224985407267,119.93715020793181,106.14297234632352
39,211.0,97.44753070362725,81.13828858806427,95.06465812778553
40,212.0,83.12948309415049,75.06755366587275,57.57527439988647
41,215.0,80.51914260300342,33.93032386132056,18.80886074780675
42,216.0,79.13691406556153,51.886992589665475,28.35425398103187
43,218.0,64.67609067717511,67.21952309942614,69.1946222447919
44,220.0,35.4636557548906,42.83001232261737,38.49982709559268
45,224.0,94.35924390409981,96.34833088876996,89.04336022410655
46,228.0,50.92169438523148,32.77797363406645,23.760667834417028
47,234.0,46.38301199418697,36.5645298581836,
48,235.0,32.77295114161391,26.369466258223827,35.37255430552766
49,237.0,83.23854932511739,65.438015106388,54.94738592486652
50,242.0,44.29897881333143,46.344136760768066,30.536925623425358
51,245.0,78.7391788801684,35.274633887800555,59.921759686699936
52,246.0,51.649710375439525,59.24808157131018,40.15725233297016
53,247.0,103.93522708192556,73.88938843539044,54.83935969630596
54,249.0,100.22235365745642,81.87949870200909,44.03281604540969
55,250.0,57.73864941769978,70.25446500455482,45.06697389559077
56,255.0,60.412719265316824,66.14848883350177,66.17291320732407
57,258.0,180.8501918703026,201.6495468105944,189.45298464527673
58,261.0,54.849532364907176,78.33272961492929,53.29391547458112
59,264.0,65.63061168450774,38.07449852613332,23.751608132690496
60,271.0,38.58890707516993,21.342594184648977,53.899402594091896
61,273.0,52.24032187040642,28.035024592072617,35.328441310537585
62,274.0,55.32787588119755,42.390930874518,24.529035855491752
63,285.0,51.22107856038263,59.39054440153473,85.8161563950093
64,286.0,50.93564339433871,55.92471960625774,97.09811478987426
65,291.0,49.61917226092526,28.677705652541725,34.38385425031022
66,293.0,23.71431736369318,35.06318762905465,19.83756257429044
67,294.0,31.521169410143823,31.36232063654319,33.2920553097216
68,296.0,49.39278099484208,64.15889627002818,69.66323564119025
69,298.0,67.85438439621866,62.67010588215307,44.124972889670744
