,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,3.0,0.1397368021286336,0.13974092835004537,0.12320808172626332,0.10760606761558074,0.09666744911518527,0.08680451820186005,0.08419808646643927,0.08672913104165914,0.0905412841895807,0.09317412531147476,0.08615843531434138,0.06414920408104813,0.05699272184636337
0,5.0,0.00968299021445111,0.007862812354405791,0.0061990052595249975,0.006159190566035236,0.005348011051142019,0.005699366529771964,0.0059026610788737895,0.008454395640494647,0.008901957853407054,0.00857955122832989,0.008273182507430317,0.007812987034471782,0.008658496520207457
0,6.0,0.03365198954801264,0.03370123898591012,0.031687505607778096,0.03059249294565456,0.02919741331507362,0.028604763963761572,0.030513598980677435,0.03211211589933575,0.024635994822174902,0.02337036363788468,0.029161593301884507,0.03032386190626289,0.03202158442069369
0,9.0,0.18792989993123937,0.16798541046316756,0.14155578789538553,0.12579675377881844,0.13575501782395452,0.14237248976233968,0.13816819257415197,0.13644766789894033,0.137273538998162,0.11905227532334887,0.12503844272811337,0.13806424856276373,0.17476824788853967
0,10.0,0.02834059768229125,0.02230351523589317,0.020537434621272506,0.0196920814893464,0.020032628972961028,0.0188649523393063,0.02562290645349893,0.03043563604008194,0.02948905685473103,0.027430368015231958,0.02611124264111294,0.025431752898898593,0.022591967966963274
0,14.0,0.00721352199475917,0.007775685418626298,0.012673603638944488,0.014264229379168705,0.014395890916773365,0.014391802114268566,0.01506793941115458,0.015223439502888781,0.015107138290641675,0.012966078949634518,0.012410466004359237,0.012419158371790254,0.01039415526583099
0,17.0,0.014471512037195055,0.015734482006237026,0.013912864702120076,0.012313457901967395,0.012902086269287216,0.014374600382688769,0.013578283584450197,0.013939608956383737,0.016357874792246853,0.02035733066635459,0.020859554479475347,0.020554035429686836,0.0208452389699649
0,21.0,0.08688244741076397,0.0761289728338821,0.08373588483742024,0.08280330776142225,0.07684659689618688,0.07643300851345788,0.0971715991309882,0.07978016726824293,0.08085815812415677,0.08038961436542848,0.09175480053988525,0.10733005445604178,0.10151192454841172
0,23.0,0.006825948751205173,0.006453966246792692,0.00759494266944964,0.008493925094275705,0.008695057857121154,0.010062497613460853,0.010067900370043854,0.010450624714381223,0.010429936542026735,0.010342726959962325,0.008326925765713271,0.007864785788036063,0.007413986267001474
0,27.0,0.12935455571215754,0.1026258553630366,0.07457938309244252,0.06798595038186382,0.06616684064370136,0.07800686113426232,0.09148077647663885,0.09176204218033988,0.07137218039522113,0.06438980030330685,0.06893088428380306,0.05482704424853893,0.05092968345647611
0,30.0,0.05272915957546946,0.04886253725308272,0.04816661245257449,0.049220949866927065,0.0552908841769809,0.055634957065705794,0.055310315748317684,0.05470010359026444,0.05444665382370273,0.04738626098086714,0.04718412402075871,0.0460792995644611,0.043961902765645974
0,32.0,0.009950849705809322,0.008057136704186488,0.007797425458895966,0.012182260684633905,0.013443871961551798,0.013532889266996733,0.015821477876773984,0.017136853304243856,0.01633705895333445,0.0166620736415704,0.01602807916455462,0.015145514688466838,0.021796332170320534
0,36.0,0.10097977786771638,0.09327318647990866,0.0939626178306401,0.0932743375153392,0.10223270082638282,0.1031785791213385,0.10181073888439099,0.09832667574766026,0.09443361027070489,0.08288995562372692,0.06478764245975763,0.03704035804217476,0.029906641921577083
0,38.0,0.0671233254056413,0.06126166335019507,0.05458782446786034,0.0543613237975637,0.04991749145373104,0.05006598635940321,0.0506208079308129,0.06929235997021577,0.07311508366184308,0.06380363599569124,0.059095085878824706,0.05993747196411283,0.03783987052805766
0,41.0,0.019167530943474776,0.016172567443094133,0.014302774262675344,0.013122319586255662,0.01580829063780628,0.016265311166716073,0.017234317321678565,0.01745437054916912,0.01992502849003036,0.018606788300359795,0.01586432860483658,0.017599507541021953,0.013946244084047278
0,43.0,0.020080914529932724,0.01574084941203489,0.010553397945143298,0.0105729141231076,0.0098191881044366,0.01022828806678313,0.012292510685231193,0.01193286669042243,0.012296685226600932,0.010861959550292151,0.01049813669270255,0.009352780876099398,0.008725373429171191
0,49.0,0.007441859830160033,0.00789527314926455,0.006859660384976795,0.008169628367941786,0.00931681090057731,0.0077757961090142835,0.007733245657186596,0.008011113970750026,0.008113686489234705,0.007854965344562688,0.007491808979737714,0.007070482967061249,0.00679968198833796
0,54.0,0.027446202052650574,0.025889089009070634,0.025725676978842215,0.01953311198957674,0.019114640078397423,0.02930890879278637,0.02777504287366025,0.03209715803114898,0.03234522229999135,0.03349721556501673,0.03295231635569331,0.03349787199807751,0.033669236248049135
0,55.0,0.0008187895516049449,0.0009274205804076314,0.0008186964860234958,0.0008178028618095524,0.0008649668561253629,0.0009498424414974092,0.0008438040514917319,0.0008719919705443492,0.0008183272710844885,0.0006609666517437408,0.0006645563361698392,0.000695881216751217,0.0006262998846546759
