,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,2.0,0.007215987773327139,0.006608459598198656,0.005713347305642068,0.005068590968696234,0.004454296151667819,0.004459424247897674,0.004375419854989975,0.0028113515372503,0.002249929852012986,0.001719407271077108,0.001102351270035899,0.0010313196565461618,0.0010402964350833533
0,8.0,0.023830794336640208,0.014378153127239049,0.011829281967940057,0.012279873243272744,0.009444216737419063,0.00860698101285703,0.012092971770906251,0.015144297089063227,0.013488258591489187,0.012773659202264455,0.009811173049457646,0.009521560109960293,0.009445620554184554
0,13.0,0.00639714131353339,0.005759016372756303,0.0042692377928549435,0.004594960555214502,0.0044975523370270575,0.004156722204642182,0.004231554327927585,0.0043384289740929834,0.0036767295761447626,0.002870910217171608,0.004193078479711113,0.0047763942947119595,0.004790261730981172
0,19.0,0.010323385269023244,0.009202803639403396,0.008053565525063037,0.009401307841241241,0.010020969562610942,0.011186405367287348,0.010431763136630004,0.012381864976290681,0.01195113317424233,0.01171436424392393,0.01185696943661034,0.01075919067988765,0.009857530334271692
0,22.0,0.016297137191861204,0.011861301661684016,0.012318919115526395,0.011740652640138979,0.01198361875278384,0.011321556783747347,0.010687398814899895,0.00997947672461344,0.01120424528723851,0.008456054280518797,0.007968181371693656,0.008109901616031817,0.010310135713604012
0,25.0,0.01939963022240948,0.015426953310494354,0.014585448773496197,0.015525800512897186,0.014704031963588252,0.01262713891331149,0.011798965124196165,0.012402820530001918,0.011576176912569543,0.010811837192019133,0.010899966030862808,0.008493775886887168,0.007088543108899581
0,26.0,0.0319369488738733,0.025245778614671484,0.020853221603307267,0.020642685069688672,0.018707448554156018,0.01115282673253548,0.007389583085955388,0.0066691092177830836,0.005847518623443763,0.005842809934114136,0.005700570850414148,0.004906473845437062,0.004789717316472643
0,29.0,0.014482782054700485,0.011701165447055517,0.00932708369479004,0.009366079262478138,0.009111255010520708,0.008462461631025223,0.008562826041627274,0.011504339105266315,0.012113096113708074,0.010399005353383168,0.00898355584364972,0.009196227241309321,0.007089782179792928
0,33.0,0.006383589810596988,0.004516123977265922,0.004175223375243715,0.0021104687387002454,0.0016945909679725066,0.002028922656167498,0.0016229858273519343,0.0015484890210916713,0.0015640277081839045,0.0014008947504633245,0.001367597416764849,0.0020794743793997403,0.002077264777911177
0,34.0,0.0002698482743953461,0.00021769496759004354,0.00024126745759085768,0.00020116516519722797,0.0002497338930117079,0.0002950609140737748,0.000249560501875174,0.00020318143626094903,0.00019710527751226994,0.0002246024228891539,0.000202877174844269,0.0002637767368379049,0.0004208235629862117
0,40.0,0.006167919061659864,0.004192131830120829,0.002452644046313944,0.002812338116685638,0.002836874943723825,0.0022445233362259746,0.0017446259882665269,0.0017179175596678054,0.0018299252785111218,0.001649063835762129,0.0014279512270559621,0.002606977820381434,0.002512048975140459
0,42.0,0.06250766779113551,0.05100850276356953,0.05243067138037329,0.0517310182901532,0.05320402402089718,0.0526399418314852,0.047211924073868684,0.04456462282702343,0.04406454615172661,0.04046217712678024,0.031823935231918954,0.02876817525393279,0.02689016253841606
