,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1.0,0.058155379389461796,0.06664522275931178,0.06258666065165629,0.05947206306535104,0.06787197544640643,0.07483573408835759,0.0756462586824604,0.083552504323406,0.08038115585482937,0.07506832961937401,0.07395978467157503,0.07509918317061624,0.07762536125886915
0,4.0,0.019811342737328628,0.019335195845926887,0.018973471919932747,0.019211701931387194,0.020104391157321176,0.020221424152221328,0.02032923039759164,0.02014807100250929,0.020940359067077866,0.02029235784747604,0.019174681568910258,0.015407920981839754,0.014979822243377829
0,7.0,0.028093947909460546,0.022588488043528584,0.022572428433154105,0.02183354168443358,0.022258716930194797,0.022756050887465597,0.020087274131374747,0.02008786816626932,0.015747072681390674,0.009427766650032178,0.010106468483157148,0.010258839942693453,0.008164523539717906
0,11.0,0.01644603552969455,0.01638232552835027,0.012985695700726597,0.013945011982769246,0.013879536004930894,0.013750335995191647,0.013629040123098462,0.013920767143507744,0.01436326120123616,0.01371919705578916,0.013785900358624217,0.014298686307057244,0.01383529294867674
0,12.0,0.021697950961176875,0.019904398332317132,0.019209748891724266,0.022609876679361318,0.023666898582802225,0.020919593714139047,0.02026305355384139,0.019752209323188396,0.022600308873930976,0.019640981934734108,0.02011420769587331,0.01890318842117035,0.018333907778987007
0,15.0,0.0757759555028278,0.07227119781057954,0.059718890530141754,0.058482443832712505,0.06736786247232107,0.06606263108303026,0.06003284917242616,0.05604740116027741,0.06058199990212087,0.05245640467130922,0.05021735066701023,0.04926980010998923,0.0429622471818946
0,16.0,0.011521292247618126,0.011288763337089756,0.010550007379433627,0.010409602077250432,0.008058030121964505,0.0066178230017028905,0.006400529095568841,0.006402130519408621,0.006497299076579744,0.007072321391474856,0.008921127682214034,0.009834108000261467,0.008940846843714951
0,18.0,0.1392373387099417,0.13843425788370903,0.1414909050533687,0.13508481552872847,0.11975859770295938,0.1081032216955058,0.10770328278862172,0.0969781724932612,0.08456451265777207,0.08451460399752077,0.08270521556557198,0.07373228076161224,0.07502928005499684
0,20.0,0.010589209779979979,0.009153708923873436,0.009852047540035755,0.007036564559039709,0.00991501350354379,0.010478722531257447,0.011041551897863083,0.011636441699311863,0.01163414186175341,0.013676253851730201,0.013624531739581067,0.013945692446886126,0.01371532119367937
0,24.0,0.10440448243244918,0.10692392167973637,0.11100736227209775,0.11186160491296278,0.11395965049896649,0.10792099959492943,0.10880979593517526,0.10757199131449789,0.11446148623030003,0.11396704427602038,0.11470495191114918,0.10912872237591696,0.10132089584615932
0,28.0,0.005366860027666958,0.0017926827938301944,0.00944466877909875,0.016707496685449682,0.017793001957633364,0.017961964029452337,0.018369030057371706,0.018219036595627063,0.018250552120563736,0.018521673170187,0.018476347752437575,0.01836963920680227,0.018472041344435728
0,31.0,0.14290714001735805,0.14341240518846354,0.12988684503347295,0.13260822163622232,0.12712493571795472,0.10933914401895332,0.10311393721944226,0.09630790921440921,0.09456457581039392,0.10094380570807353,0.10431543655277813,0.09456421418198828,0.09021986666201369
0,35.0,0.022315526918075586,0.021180054327221188,0.0183371465489669,0.017197144937779952,0.01605290956353485,0.01508263414587861,0.017103428136361388,0.016412322365835133,0.018753665133942415,0.01887541996671221,0.0183084958832808,0.016225835807985752,0.015661645956920198
0,37.0,0.008385607981534352,0.01032535261047615,0.016974939712652876,0.018837206846528943,0.02516886212391082,0.02828623434864174,0.028957396895540676,0.028958643318026164,0.02895077233348531,0.029252354881622592,0.02924554407837024,0.027933860076937902,0.02712572492494101
0,39.0,0.00985129636256128,0.00988503765058319,0.010047755577008858,0.010088235794786661,0.008380533602934738,0.0038016838330223947,0.003137305588720876,0.003157906921635391,0.0030568305138159537,0.0019641037447139767,0.0016753938353203256,0.0015657976418123342,0.0013913141932932137
0,44.0,0.059088091793454534,0.06004299044756655,0.06013352467202126,0.05911666508806096,0.05967432999803015,0.06372595759344721,0.06426215105935837,0.06252584258821739,0.058961077043330236,0.055099475201666026,0.06376583845351741,0.06805774350749577,0.04437873823309144
0,47.0,0.005433524102835784,0.0030041982765113915,0.002957903077468171,0.0029836740518716528,0.0031193373372214715,0.0032325976669288457,0.003528805257139292,0.003177441994848461,0.0035744324634166542,0.0034077504307523676,0.0035021875827704286,0.003288732118716567,0.0033614875857543515
0,48.0,0.1498762666152469,0.14149079019743957,0.1295965306457391,0.11911301458752269,0.12776689252357745,0.16839377807216716,0.1934971809966988,0.2221476612559734,0.23581051094808841,0.22358735490299605,0.21608819059905046,0.20939825076395913,0.2076170748325255
0,50.0,0.04864908549764218,0.04322325645671189,0.04124584722150145,0.037318057067273806,0.0342835347013978,0.027007482559161848,0.022378922228315563,0.019928447243971522,0.016726125696966722,0.013964041187597054,0.013217369774707473,0.014060180829802234,0.012977544588433702
