,0,1,2,3
0,1.0,1078.94,1077.7755102040817,1081.5882352941176
1,4.0,676.05,686.8481012658228,702.925925925926
2,7.0,765.5507246376811,808.1818181818181,773.75
3,11.0,820.2272727272727,869.1774193548387,852.9545454545455
4,12.0,653.3012048192771,650.9036144578313,663.5862068965517
5,15.0,755.2608695652174,788.8088235294117,821.625
6,16.0,934.9137931034483,999.6851851851852,966.9
7,18.0,712.7236842105264,768.3571428571429,737.6153846153846
8,20.0,801.8059701492538,844.90625,853.1818181818181
9,24.0,805.8955223880597,770.7142857142857,789.5416666666666
10,28.0,815.3636363636364,798.1194029850747,753.12
11,31.0,837.484375,820.7272727272727,802.4583333333334
12,35.0,732.3513513513514,782.8260869565217,768.52
13,37.0,797.3088235294117,806.8805970149253,803.4347826086956
14,39.0,915.6949152542373,971.6363636363636,922.8571428571429
15,44.0,773.2428571428571,748.5890410958904,704.5555555555555
16,47.0,862.8548387096774,883.2295081967213,891.6666666666666
17,48.0,526.0096153846154,550.10101010101,518.5405405405405
18,50.0,688.0126582278481,684.4430379746835,692.3928571428571
19,52.0,778.4,790.0735294117648,819.695652173913
20,53.0,612.1363636363636,621.1022727272727,622.516129032258
21,58.0,800.3787878787879,848.5873015873016,856.1818181818181
22,61.0,580.2553191489362,582.2258064516129,588.3333333333334
23,64.0,804.4626865671642,817.030303030303,801.7083333333334
24,67.0,836.6307692307693,864.3968253968254,850.5909090909091
25,69.0,591.9239130434783,600.4777777777778,629.3666666666667
26,75.0,651.722891566265,695.7692307692307,696.0370370370371
27,77.0,982.290909090909,1025.6792452830189,995.8421052631579
28,78.0,808.9402985074627,874.1290322580645,822.3913043478261
29,89.0,814.3283582089553,839.984375,804.2083333333334
30,90.0,852.875,854.0,841.8636363636364
31,94.0,906.4915254237288,926.5172413793103,945.9
32,95.0,708.4342105263158,717.6666666666666,723.074074074074
33,96.0,664.9024390243902,654.3855421686746,623.4193548387096
34,98.0,815.2272727272727,853.09375,848.2608695652174
35,101.0,812.3484848484849,895.1,811.0
36,201.0,690.0384615384615,652.1325301204819,704.6666666666666
37,204.0,794.2058823529412,831.1076923076923,793.375
38,206.0,791.5441176470588,935.8,834.1818181818181
39,211.0,845.296875,838.625,851.4347826086956
40,212.0,650.0843373493976,645.797619047619,661.5666666666667
41,215.0,869.2539682539683,913.4915254237288,885.5238095238095
42,216.0,791.1029411764706,897.8,936.4761904761905
43,218.0,548.1546391752578,640.5,693.7407407407408
44,220.0,719.9868421052631,718.5066666666667,732.6153846153846
45,224.0,739.1891891891892,792.3823529411765,745.6
46,228.0,596.4835164835165,605.6,607.84375
47,234.0,703.8727272727273,743.3125,
48,235.0,649.9285714285714,658.7682926829268,650.2413793103449
49,237.0,677.7625,672.1975308641976,675.4827586206897
50,242.0,763.2816901408451,761.0985915492957,698.1785714285714
51,245.0,737.918918918919,773.4142857142857,700.1111111111111
52,246.0,802.6417910447761,818.7575757575758,843.7826086956521
53,247.0,768.8,865.4285714285714,861.0909090909091
54,249.0,739.4383561643835,827.2,813.3333333333334
55,250.0,751.2816901408451,819.3787878787879,846.5217391304348
56,255.0,857.2222222222222,857.1111111111111,825.5652173913044
57,258.0,384.8062015503876,431.76576576576576,400.0882352941176
58,261.0,612.6860465116279,703.2727272727273,706.4074074074074
59,264.0,967.3090909090909,989.9272727272727,1032.1666666666667
60,271.0,767.7183098591549,771.6714285714286,768.12
61,273.0,733.3561643835617,715.8947368421053,710.2222222222222
62,274.0,733.6486486486486,769.7428571428571,739.92
63,285.0,903.6333333333333,883.327868852459,894.3333333333334
64,286.0,588.5731707317074,619.5952380952381,644.2592592592592
65,291.0,850.515625,904.5932203389831,910.5238095238095
66,293.0,632.1627906976744,661.6341463414634,637.0666666666667
67,294.0,781.7391304347826,787.5882352941177,723.1538461538462
68,296.0,715.8947368421053,795.75,768.44
69,298.0,797.516129032258,793.5441176470588,824.1739130434783
