,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,56.0,0.007258482090044054,0.006719170821321419,0.006183110892947071,0.0056572251363038,0.005135325947443535,0.004617917103385642,0.004105633592745795,0.003597545127904186,0.0030961953915764153,0.002594070443552752,0.0020987238266172393,0.0016091600021061968,0.001116386488353457,0.0007155333514048694,0.0002357171719653116,0.0004361926729112498,0.0009121091104878073
0,57.0,0.009131415133695328,0.00834808043998704,0.007591463690030757,0.006837753885566372,0.006093019601348561,0.005348471030444125,0.00461150991528189,0.0038736484614771607,0.003143368594351548,0.0024322729703484536,0.001700328114691496,0.0009910578676305994,0.0003597497345242122,0.0005890090434702358,0.0012784506706306248,0.00200821802289797,0.002731093648538043
0,59.0,0.0067401466849916995,0.006672375007617351,0.006620898338794687,0.0065766781008262795,0.006539351086763592,0.006508636471068321,0.006484664047247055,0.006467616548266008,0.0064573972007356956,0.0064609127530124415,0.006456025251200695,0.006464561466593327,0.006480006293726073,0.006501228213561456,0.006528637640539526,0.006561960135636122,0.006601486852207658
0,62.0,0.0021866481015680316,0.0022290544933985636,0.002303264187179045,0.002378518383268917,0.002454480492156845,0.002555260731807343,0.0026195769578904603,0.002706799240251115,0.0027962467636255934,0.0028899466071035497,0.002986196069352695,0.00308602251000723,0.0031897733313352504,0.0033010113992079024,0.0034061766553997977,0.003522757638465354,0.003637389365346176
0,68.0,0.002168653205068847,0.001790519466631938,0.0014155414706856833,0.0010436943875756298,0.0006817811355530862,0.0004788526643968571,0.0001346418822412149,0.0004851182744213694,0.0008241854360398361,0.0011980915421295202,0.001552788666603959,0.001934746605434755,0.00228782961623198,0.00265550226380582,0.0030321428662863914,0.0034017099536720217,0.003786060726716965
0,71.0,0.005611591248316575,0.005467790341929265,0.005336897539967355,0.005212079108336632,0.005091291463865173,0.004974106521842422,0.004861548582803431,0.00475388347528161,0.004649225172751367,0.004548865388438136,0.004453685619068002,0.004359992282672814,0.004271332000800378,0.004186436261046573,0.004107842909750289,0.004028885617310369,0.00396268746327498
0,72.0,0.07941457561979859,0.07572097687738227,0.07207594555868377,0.0684918532282362,0.06496316367952003,0.0614901574950657,0.05806545521080929,0.05469011207332061,0.05136049509350883,0.0480713138028991,0.044822721271874644,0.04161059238945535,0.0384368013634761,0.035289723120503685,0.03217841286471808,0.029093361924380737,0.026040890260143848
0,74.0,0.002423768005177486,0.0017864879792790116,0.0011633698888482568,0.0005471222847657928,0.00025775293340756596,0.0008203546422124503,0.0014483908273226864,0.002057644456358145,0.0026928971032887765,0.0033268626396817528,0.003970525037881497,0.004621192532894699,0.005273025209057499,0.0059315041479022605,0.006595319102322332,0.007266606180317427,0.007943790403340378
0,79.0,0.023628653218107632,0.023424480498979897,0.023244174717261815,0.02308752915644851,0.02295356967580652,0.022842326218856988,0.02275380321949991,0.022687889404872562,0.022644681343388012,0.0226237861583498,0.022625670395238717,0.02264909429787875,0.022694673701620063,0.022762699006052094,0.022853229451917183,0.022966320248685397,0.023100976725300967
0,81.0,0.00346502857850147,0.0036291101322457617,0.003816979353014152,0.00400878103921124,0.00420239982017024,0.004405355971729478,0.004611818658350411,0.004823393841522286,0.005038152839238212,0.0052645662378046736,0.005491218535323892,0.005726650053135888,0.005977486906584319,0.006214505674473186,0.006467039570755556,0.006725268076413019,0.006989402988674865
0,83.0,0.0003584567208519229,0.00017530832082498634,0.00013784041658474461,0.00010163728729863246,0.00010289076430127826,5.246268536693545e-05,2.874836030228958e-05,1.7064189364559167e-05,2.1559853679914026e-05,7.090199247438806e-05,6.331111270288865e-05,8.916615576611506e-05,0.00011014971363326127,0.00012613133763060482,0.000151227094400703,0.0001684979621413798,0.00026695095046738943
0,86.0,0.014231001207898074,0.013491581842471081,0.012767838430636221,0.012057557523967541,0.011359868868164896,0.01066773628329922,0.009988456063118604,0.009317619791430753,0.008662615613933855,0.00800967985530161,0.007362339793160871,0.006727122321878009,0.006096377504635916,0.005468421588132244,0.004856669691870252,0.004245192085270463,0.0036259432774883643
0,88.0,0.00767293622139485,0.008031665261239499,0.008401673002025756,0.008782562550545336,0.009173106284951178,0.009569293173117296,0.009977173914666147,0.010394559397527597,0.010823356609034043,0.01126490122382117,0.011716039440915628,0.012178707423857153,0.012652648487269293,0.01314092487898093,0.013640276011780916,0.014155878195749289,0.014679378726082881
0,91.0,0.001715536500334608,0.0020973770134770195,0.0024770380343299963,0.0028662360559976894,0.00327342048883039,0.0036548339722805934,0.0040431659135253635,0.00443815241692978,0.004840777792848649,0.005246700489940765,0.005662073394540876,0.006071472425316351,0.006485377482993786,0.006907469538142745,0.007333428548095442,0.007769057423595086,0.008208321482074319
0,92.0,0.02093833935089842,0.0200371955029282,0.01915312040940778,0.018289781461098633,0.017445157780596122,0.01661914437510562,0.01582034110832687,0.015017633961777101,0.014237932811406027,0.013476752671963386,0.012728591092147945,0.011992971885630978,0.011269872540134472,0.010559277691326972,0.009861154697397012,0.009167968532564224,0.008498168991951716
0,93.0,0.0018198557545804567,0.00144827015031254,0.001088548878659998,0.0007365963073820677,0.00035172996846197924,9.296892485340508e-05,0.00042339888659686793,0.0007894192614690509,0.001158778881863228,0.0015500535797267042,0.0019160177015721171,0.0022922009632066333,0.0026745525849009165,0.003056760864025436,0.0034431801865248595,0.0038362434863888147,0.0042380274056601245
0,202.0,0.010783998778816464,0.01114901172581734,0.011533441468121998,0.011936833221449478,0.012338557594887651,0.012759075082114274,0.013192706030287632,0.013640548628910173,0.014101434139594835,0.014575626892872444,0.015064565182571057,0.015567446282848106,0.016088289182582018,0.016622652771538318,0.017174795958022033,0.01774233661584042,0.01832644177531639
0,207.0,0.015567612336776667,0.016367599981139045,0.017185336189002122,0.018028398664991053,0.018894234405950932,0.019783425374682313,0.020697119693824335,0.021637072567155392,0.022624741061125414,0.023598438668088726,0.024620571764590694,0.025672096081978246,0.02675448119018115,0.027867188176698383,0.02901414506933351,0.030194177323885924,0.031403949610920356
0,208.0,0.027700639654430884,0.02667938895337691,0.02569484003807963,0.024731412118955416,0.023793127946095748,0.022883301949594967,0.02199116530430658,0.021122480913237797,0.020274840493125047,0.01944870252474249,0.018643221754540293,0.017856661256812078,0.017085966261590247,0.016331289476680375,0.015590099392814553,0.014868820811565334,0.01416087244110829
0,213.0,0.004413301208596743,0.004331291908091535,0.004272404922816322,0.004219090951104962,0.004171180360363765,0.004128899659527234,0.004092719687539147,0.004060587763588457,0.004034031435566044,0.004012179840693519,0.003995202693105273,0.0039833150724135555,0.0039756464268296005,0.003971909696923443,0.003973651101587278,0.003978482037396367,0.003991786143096037
0,219.0,0.000515902783263883,0.00020597338098671513,0.00023629531055216103,0.0005762073384386521,0.0008819172502707466,0.0012121397127540993,0.0015558547459560963,0.0018924080654110632,0.002227671878897603,0.0025740352934621206,0.0029194303174910957,0.0032659297001094816,0.003621291510856897,0.003978525914207099,0.00434129719050105,0.004707291353791442,0.005082745983020529
0,222.0,0.008508501878280093,0.00761091518046841,0.006736581331721565,0.005860697730145555,0.004998745137378576,0.0041343033584291256,0.003274995192652436,0.002414316254836512,0.0015877393866249713,0.0008077636902978149,0.000357436775059451,0.0010555323442376031,0.0018734917842884178,0.0027375992780822845,0.003599618310447656,0.004448794064090461,0.0052997165222540745
0,225.0,0.006159834797198732,0.00608985137126861,0.006034887226937366,0.005985364179614332,0.005941699588852409,0.005903399206689431,0.005869387068628225,0.005838650266723181,0.0058122823162804855,0.005791145996226897,0.005775987037533357,0.005768829355372079,0.0057692741656612916,0.0057796091330035385,0.005797918283462731,0.005824054501953249,0.005853407265260012
0,226.0,0.03690529981421849,0.035600288271281644,0.034331278621081075,0.033092418168874024,0.03188859597594043,0.03071845857456757,0.02957843070495545,0.028468467476121796,0.027385552722761095,0.026332023446494185,0.02530403749619284,0.024301887754540074,0.02332494302164292,0.02237022287828048,0.021438322821932563,0.0205280102199415,0.01964005430377208
0,229.0,0.0015248411996338553,0.0016452752982985988,0.0017898020622690411,0.00193597229903599,0.002081952219704592,0.002230605445684055,0.0023808477429897645,0.002532077510924422,0.00268750984372275,0.00284201419549602,0.0030009625713288517,0.0031635166487505636,0.0033296781764539335,0.003492997394757207,0.0036629220704543037,0.003836643960287488,0.004013709338960999
0,232.0,0.0576556724881105,0.057066400978101714,0.05653394065328436,0.05605674188952283,0.055635059466624254,0.05526902070800162,0.05495635879063118,0.05469742608257337,0.05449290826803188,0.05434189958591169,0.05424485410380398,0.05420158525879566,0.05421164839034205,0.05427477832820499,0.0543919338443095,0.054562530592883574,0.054787206166231894
0,233.0,0.0010592024878887025,0.001382941604946535,0.0018389854462533466,0.0023106228878622733,0.002790627025315645,0.0032781216438671863,0.00375932927176848,0.004254046815294109,0.004748254147642912,0.0052511263996790096,0.0057789731953132115,0.006275804859690583,0.006802036306697536,0.0073263675515216784,0.007868308034626355,0.008413785050506124,0.008964575973352228
0,238.0,0.0036445196483901945,0.0034935525867031145,0.003355011670259581,0.0032244272347176067,0.0031025111856526704,0.0029881102846923114,0.002880361368768577,0.002780350453630733,0.002685391664114404,0.0025970256674196063,0.0025137397455786336,0.0024362885396411573,0.0023628839943455686,0.002294530303628776,0.0022301261736649026,0.002169124687646908,0.0021138404278988063
0,240.0,0.019061171668814866,0.01853463512243957,0.018028368227856133,0.017538882307161476,0.01706540595696881,0.01660989539112371,0.01616971157144354,0.015745862671927457,0.015336740877308724,0.014944480946840834,0.014565670807984564,0.014201007573585084,0.01385296105880459,0.01351513610968788,0.013192257142597304,0.012882078878229525,0.012589223488830776
0,243.0,0.013350200894850933,0.01347406785520516,0.01361558542424764,0.01377080611143,0.013941066882380317,0.014124612811050923,0.014323223926629,0.014536560094196425,0.014764705482307246,0.015008151915755642,0.015266537999680231,0.015540187771339017,0.01582926232425712,0.016135631417719835,0.016454990552122097,0.0167917903581059,0.017144746451119255
0,244.0,0.007061601881232681,0.00684858988210702,0.0066491975556098315,0.006456163332448201,0.006268214737998275,0.006087475970117058,0.005913131185599876,0.005744159817179687,0.005579475884254321,0.005419701803343131,0.0052640695090484,0.005114817909204569,0.0049709499219781905,0.004831299098343917,0.004697112088875499,0.004567756595703528,0.0044439296801607065
0,248.0,0.0006906863526655684,0.0002790234647475515,0.00013186836462260353,0.00025158172836627904,0.000459476571993956,0.000689777189186518,0.0009278257949128502,0.001168435221151207,0.0014109071634919785,0.0016606443012596654,0.0019124111538480339,0.0021377077957843034,0.002383110433605312,0.0026302095123154354,0.0028823413830423045,0.003135851769688848,0.0033913691542983215
0,253.0,0.0005459607234872011,0.00017231816206585753,0.0004238767389294967,0.0007388213939227852,0.0010950792898577139,0.0014556335845389576,0.001824451562051453,0.0021950920826250705,0.00257255588662764,0.0029441487880329173,0.0033207891419729935,0.003702208587609477,0.004087184397785838,0.004477019020557993,0.004868391083820365,0.0052649601395397625,0.005668752022243044
0,254.0,0.031704556919581045,0.03115921814963413,0.030642981149897712,0.030159250510197078,0.02970586346593015,0.029282551878430263,0.028889152065834964,0.028525099851152834,0.028189856897546536,0.027883261530835413,0.027605013869356095,0.02735440628337484,0.02713154684057449,0.02693595731859682,0.026767843792294632,0.026626556858881843,0.026512769612081554
0,256.0,0.025018642509058255,0.025713868610588803,0.02644062837034328,0.027193594234272193,0.027973747165734086,0.028780552488731053,0.029615971237703202,0.03048019906920512,0.031375563249355046,0.032301523796893106,0.03325981764822831,0.03425139986246914,0.03527638755948313,0.03633478798941942,0.03742811963808188,0.038558272612321545,0.03972065268539673
0,265.0,0.010201388327898115,0.009913510793747133,0.009638648826599629,0.009373210887529484,0.009116945628211082,0.00887080203283738,0.008634036608049237,0.00840654145874614,0.008187561679326334,0.007977823296564938,0.0077750475705215425,0.007582108867658069,0.0073962834903322505,0.007217080390808509,0.007046302680149531,0.006882484250597645,0.00672630903235341
0,267.0,0.029250370932166675,0.027942167960742205,0.026655188129082446,0.02538690377586328,0.024138837146225903,0.022910861453533767,0.021705009801697806,0.020504614625887593,0.01932937060081666,0.018168893862234695,0.01701891818853993,0.01588762639724202,0.014766946518947457,0.013657862256191314,0.012559448320879326,0.011475652613765831,0.010396185015090013
0,268.0,0.01445271186098335,0.014277415019774461,0.014120527972428461,0.013974859614907631,0.013842191307094076,0.01372265311904547,0.013616523607342173,0.01352315048047938,0.01344260886251471,0.013374796865002647,0.013320113452326976,0.013278462606691355,0.013250383889680858,0.013235499876064238,0.01323375583246629,0.013245665406680259,0.013271223574192494
0,270.0,0.013155716336612206,0.013163196419027957,0.01318519417104701,0.013218653427457,0.01326419867559609,0.013322595815871401,0.013392177510923853,0.013474726444732448,0.013570201429145742,0.01367838606009122,0.013799475635824173,0.01393342093681807,0.014080653155153028,0.014240675288899671,0.014413231263066116,0.014596722986681476,0.014793437452638353
0,275.0,0.017822953834499153,0.017525623407073303,0.017244978918835457,0.016983241602545898,0.016727038151832643,0.016492325001629924,0.016269173308888517,0.016062890949038136,0.015871203582078552,0.015694141343081926,0.015531663625790067,0.015384780381313934,0.015249733388212783,0.015130477611636953,0.015025572988276028,0.01493489913580369,0.014858879080241964
0,277.0,0.028439035367666593,0.029414604313027205,0.030424827306470798,0.03146446974523755,0.03253177629249063,0.03363291844866306,0.034764554202783,0.03592951067035148,0.0371295147809339,0.03836554536293566,0.03963879813910322,0.040948836120363166,0.04230431957429713,0.0436938185820265,0.045127190115364584,0.046606386733127086,0.048123990416407865
0,279.0,0.007753419998654037,0.007150381074570478,0.0065105778207825375,0.005897368128764369,0.005285018568921712,0.004677366349953497,0.0040699179091513655,0.0034601668619267424,0.002855727078548474,0.002252263798984275,0.0016472505119233217,0.0010541374837196656,0.0005098148350193338,0.0003051460572836708,0.0008492353237570345,0.0014597156504029016,0.0020540799830932833
0,282.0,0.020830856006032218,0.021261220941819682,0.021710967880731676,0.022181314488164676,0.022671698948300466,0.02318838818620036,0.023716935529507745,0.024275452424198672,0.024851073389342608,0.025446204288659964,0.026066553868958002,0.026717201498075827,0.02737812166742456,0.028070475786340105,0.02879484925179061,0.029537066223210548,0.030310097360490923
0,284.0,0.05446829399114589,0.055415109950099434,0.056416479300209654,0.05746622973416928,0.05856692050257345,0.059718635843046965,0.06092245367897717,0.06217938574644493,0.06349058539968105,0.06485614262346216,0.06627844823288828,0.0677598089808474,0.06929945938004889,0.07090003228683511,0.07256324227862326,0.07429027830395721,0.07608041603943025
0,288.0,0.00955801935859596,0.009490402973898797,0.009434421862308272,0.009385665858853216,0.009346747672549765,0.0093170628971423,0.009296307785743902,0.009284378336512487,0.009281436016274562,0.009287444321092419,0.009302615004533048,0.009326898250083801,0.009359966760033187,0.009401891127007109,0.009455405642203816,0.009513528469621226,0.009583366805112016
0,289.0,0.019389825268230063,0.01920487886885045,0.019043051733896643,0.01890026041867849,0.01877672477356879,0.018671637963954997,0.018586070740781304,0.018516730848769015,0.018467505722704967,0.018435144675087042,0.01842122468312673,0.018425581677758117,0.018447861405839303,0.01848818467743531,0.018548717826982267,0.01862427991405651,0.01872112241158163
0,290.0,0.009515813441335227,0.009400094593601655,0.009273192460029424,0.009169012063502163,0.009073030493615306,0.008986084128690897,0.008907349939137131,0.008837259838214807,0.00877596807013007,0.00872285337342899,0.008678127194363509,0.00864088541495259,0.008612514834818032,0.008592683134484082,0.008581452735283206,0.008578462117016763,0.008583708951483424
